Date,Rate_BRL,Rate_CHI,Bitcoin,Rate_COP
2013-04-11,1.9748,468.75,99.62,1824.5
2013-04-12,1.9686,469.7,110.0,1825.5
2013-04-15,2.0021,472.32,91.0,1824.5
2013-04-16,1.9884,472.73,75.6,1833.5
2013-04-17,2.0006,474.2,91.98,1849.83
2013-04-18,2.019,475.75,126.5,1841.5
2013-04-19,2.0111,477.85,118.0,1835.5
2013-04-22,2.021,477.54,127.9,1839.0
2013-04-23,2.0238,478.8,145.38,1839.5
2013-04-24,2.0105,475.17,156.01,1834.5
2013-04-25,2.0015,472.0,129.78,1831.35
2013-04-26,1.9987,472.1,136.8,1831.97
2013-04-29,2.0075,471.44,144.5,1826.8
2013-04-30,2.0014,471.5,133.75,1823.93
2013-05-02,2.0088,472.38,95.46,1825.5
2013-05-03,2.0098,470.13,101.72,1833.5
2013-05-06,2.0093,469.43,109.49,1829.5
2013-05-07,2.0077,470.07,111.01,1827.5
2013-05-08,2.0055,471.22,111.9,1830.5
2013-05-09,2.014,472.22,112.5,1830.5
2013-05-10,2.0204,474.25,114.1,1834.5
2013-05-14,2.0208,477.88,113.0,1839.5
2013-05-15,2.0222,474.0,114.2,1844.5
2013-05-16,2.0268,480.0,117.49,1839.5
2013-05-17,2.0351,481.5,123.13,1841.5
2013-05-20,2.0399,484.93,122.4,1842.5
2013-05-21,2.0395,481.11,123.1,1846.5
2013-05-22,2.0495,484.3,124.2,1847.5
2013-05-23,2.0437,488.0,126.56,1864.5
2013-05-24,2.0517,481.11,132.0,1876.5
2013-05-27,2.0571,490.78,127.81,1887.0
2013-05-28,2.0749,491.25,128.84,1888.5
2013-05-29,2.1105,491.68,130.55,1892.5
2013-05-30,2.0393,497.0,127.99,1891.5
2013-05-31,2.1386,500.0,127.2,1906.5
2013-06-04,2.1251,498.5,120.82,1898.0
2013-06-05,2.1295,503.1,121.5,1902.5
2013-06-06,2.1298,505.78,118.86,1904.5
2013-06-07,2.132,501.4,110.8,1904.5
2013-06-11,2.1326,512.0,108.0,1904.5
2013-06-12,2.1558,504.54,108.36,1904.5
2013-06-13,2.1206,495.8,103.0,1890.64
2013-06-14,2.1529,493.82,98.62,1880.42
2013-06-17,2.1712,491.65,103.22,1887.5
2013-06-18,2.1821,504.54,109.15,1887.5
2013-06-19,2.2255,500.6,108.0,1896.96
2013-06-20,2.2575,514.15,112.51,1896.5
2013-06-21,2.2422,511.65,108.94,1937.5
2013-06-24,2.227,514.71,104.56,1941.5
2013-06-25,2.2137,507.27,103.96,1924.5
2013-06-26,2.1867,510.75,102.99,1931.5
2013-06-27,2.1989,504.17,97.33,1922.5
2013-06-28,2.2322,507.25,96.99,1925.5
2013-07-02,2.2548,506.25,90.0,1916.5
2013-07-03,2.2692,503.17,76.3,1911.36
2013-07-04,2.2491,506.25,77.48,1911.75
2013-07-05,2.2537,508.08,69.93,1915.5
2013-07-08,2.2638,507.25,76.0,1922.55
2013-07-09,2.2601,508.75,76.88,1920.5
2013-07-10,2.2645,508.9,87.0,1918.42
2013-07-11,2.2548,508.95,99.1,1907.6
2013-07-12,2.2674,506.75,90.9,1909.72
2013-07-15,2.2201,501.35,98.98,1886.98
2013-07-16,2.2537,506.42,98.95,1875.89
2013-07-17,2.2259,497.88,92.0,1866.61
2013-07-18,2.2275,500.39,89.03,1880.91
2013-07-19,2.2469,503.23,92.3,1883.17
2013-07-22,2.2327,506.75,92.77,1879.37
2013-07-23,2.2137,502.87,89.88,1880.49
2013-07-24,2.251,506.75,90.41,1886.49
2013-07-25,2.2426,506.75,91.53,1886.73
2013-07-26,2.2571,507.59,89.34,1884.07
2013-07-29,2.27,508.05,94.32,1885.69
2013-07-30,2.2832,515.29,98.98,1885.67
2013-07-31,2.2765,513.58,97.25,1892.96
2013-08-01,2.3044,515.4,95.55,1897.41
2013-08-02,2.2874,514.75,96.66,1886.73
2013-08-05,2.3061,513.66,98.56,1879.98
2013-08-06,2.2992,514.8,97.24,1878.13
2013-08-08,2.2846,508.29,94.87,1873.24
2013-08-09,2.2716,510.75,93.81,1872.5
2013-08-12,2.2878,507.21,95.52,1873.5
2013-08-13,2.3147,510.51,99.65,1880.27
2013-08-14,2.3247,508.23,99.5,1889.5
2013-08-15,2.3406,512.16,99.06,1902.5
2013-08-16,2.3924,512.78,98.48,1901.5
2013-08-20,2.3934,514.25,106.18,1921.95
2013-08-21,2.4549,517.15,111.53,1926.5
2013-08-22,2.4361,512.16,108.0,1918.5
2013-08-23,2.3488,510.33,107.76,1915.5
2013-08-26,2.3788,512.73,115.69,1916.5
2013-08-27,2.3721,514.6,117.65,1938.5
2013-08-28,2.3459,512.68,118.48,1939.5
2013-08-29,2.3593,510.46,118.6,1941.5
2013-08-30,2.3855,510.33,126.02,1941.5
2013-09-02,2.3773,509.6,129.4,1935.5
2013-09-03,2.3589,510.07,129.69,1946.5
2013-09-04,2.3599,509.12,121.94,1940.5
2013-09-05,2.3246,508.95,122.49,1936.57
2013-09-06,2.3065,511.05,117.9,1940.28
2013-09-09,2.276,507.96,123.12,1943.5
2013-09-10,2.2831,506.13,122.65,1936.5
2013-09-11,2.2768,506.53,126.61,1936.5
2013-09-12,2.2744,505.25,127.1,1919.5
2013-09-13,2.2801,505.25,127.0,1923.5
2013-09-16,2.2844,504.25,126.32,1922.5
2013-09-17,2.2562,505.75,126.86,1914.5
2013-09-18,2.1858,505.88,127.31,1916.5
2013-09-19,2.2018,505.88,124.1,1883.5
2013-09-20,2.2104,505.88,121.7,1896.5
2013-09-23,2.1983,506.75,122.99,1891.5
2013-09-24,2.2011,497.58,124.65,1890.5
2013-09-25,2.2324,502.25,124.33,1893.5
2013-09-26,2.2455,501.11,126.4,1895.86
2013-09-27,2.2517,503.46,126.1,1913.5
2013-09-30,2.2169,504.76,127.09,1906.5
2013-10-01,2.2158,504.21,127.42,1891.5
2013-10-02,2.1915,501.42,112.75,1884.95
2013-10-03,2.2076,502.82,119.12,1888.5
2013-10-04,2.2119,499.4,122.06,1886.5
2013-10-07,2.2047,500.35,123.71,1887.5
2013-10-08,2.2112,500.3,124.99,1889.5
2013-10-09,2.2067,501.75,126.0,1891.5
2013-10-10,2.1803,497.04,126.28,1886.5
2013-10-11,2.1756,497.96,126.85,1880.5
2013-10-15,2.178,498.82,147.15,1882.5
2013-10-16,2.1803,499.45,140.68,1884.5
2013-10-17,2.1527,493.98,143.77,1878.5
2013-10-18,2.1691,496.79,160.07,1881.5
2013-10-21,2.1751,502.05,191.58,1885.5
2013-10-22,2.1724,499.53,194.04,1884.5
2013-10-23,2.1906,502.95,191.77,1882.5
2013-10-24,2.2035,503.64,186.51,1881.5
2013-10-25,2.1878,505.7,183.34,1880.57
2013-10-28,2.1787,507.08,198.58,1879.8
2013-10-29,2.185,508.83,200.58,1881.34
2013-10-30,2.1902,507.08,202.47,1883.5
2013-10-31,2.2399,501.48,206.34,1886.18
2013-11-01,2.2532,521.42,208.18,1890.5
2013-11-05,2.2891,515.73,256.21,1911.11
2013-11-06,2.2885,515.26,291.71,1911.76
2013-11-07,2.3062,517.35,313.08,1918.5
2013-11-08,2.3127,517.65,325.65,1921.5
2013-11-12,2.3324,523.05,369.84,1934.5
2013-11-13,2.3347,520.45,409.23,1930.45
2013-11-14,2.3144,518.98,419.925,1928.76
2013-11-15,2.2989,522.25,430.62,1918.11
2013-11-18,2.2641,517.59,691.61,1917.5
2013-11-19,2.271,519.74,516.92,1919.5
2013-11-20,2.267,524.25,626.77,1928.2
2013-11-21,2.305,522.32,714.96,1916.7
2013-11-22,2.2793,519.7,843.95,1918.38
2013-11-25,2.2839,520.98,834.0,1925.5
2013-11-26,2.2946,522.13,926.3,1926.5
2013-11-27,2.3305,526.88,983.43,1927.5
2013-11-28,2.3175,529.02,1055.58,1924.68
2013-11-29,2.3361,532.29,1137.0,1931.7
2013-12-02,2.3533,532.89,1023.99,1931.63
2013-12-03,2.3687,534.17,1056.5,1939.04
2013-12-04,2.3901,535.1,1130.0,1949.5
2013-12-05,2.3567,529.76,990.0,1949.5
2013-12-06,2.3317,535.1,552.16,1932.6
2013-12-09,2.3179,529.43,926.0,1933.5
2013-12-10,2.3066,531.7,942.73,1932.42
2013-12-11,2.342,533.35,863.0,1932.5
2013-12-12,2.3344,532.91,893.4,1933.5
2013-12-13,2.3299,529.89,869.9,1931.5
2013-12-16,2.3287,527.41,729.36,1935.53
2013-12-17,2.319,531.25,533.71,1941.5
2013-12-18,2.3312,531.25,564.48,1943.5
2013-12-19,2.3571,530.95,707.82,1939.5
2013-12-20,2.3877,530.95,599.47,1931.5
2013-12-23,2.3572,527.57,651.01,1934.83
2013-12-24,2.3598,531.85,648.27,1943.36
2013-12-26,2.3536,531.85,706.42,1918.5
2013-12-27,2.3383,528.85,721.44,1944.69
2013-12-30,2.3592,528.85,720.94,1943.73
2014-01-02,2.3877,529.75,785.17,1942.0
2014-01-03,2.3764,530.75,801.89,1937.5
2014-01-07,2.3725,532.85,797.71,1937.5
2014-01-08,2.3967,532.85,839.0,1934.5
2014-01-09,2.3905,536.05,813.46,1932.5
2014-01-10,2.3585,536.05,858.86,1924.5
2014-01-13,2.3573,532.75,829.94,1926.5
2014-01-14,2.3502,528.1,833.54,1935.5
2014-01-15,2.3597,529.36,845.1,1941.5
2014-01-16,2.3614,533.05,813.8,1949.5
2014-01-17,2.3426,539.42,808.55,1949.5
2014-01-20,2.3437,544.55,820.84,1971.5
2014-01-21,2.3603,544.43,822.86,1971.5
2014-01-22,2.3731,542.33,817.04,1988.5
2014-01-23,2.3997,549.16,773.1,1988.5
2014-01-24,2.3976,550.63,793.49,1997.5
2014-01-27,2.4228,549.76,762.81,1996.35
2014-01-28,2.4215,545.86,793.26,1995.48
2014-01-29,2.4374,549.13,787.1,2011.5
2014-01-30,2.4088,547.31,799.33,2011.5
2014-01-31,2.4128,555.85,806.69,2015.31
2014-02-03,2.4402,560.29,806.83,2015.5
2014-02-04,2.4054,558.13,804.61,2040.5
2014-02-05,2.4023,559.55,786.06,2047.5
2014-02-06,2.3818,552.26,687.72,2044.5
2014-02-07,2.3793,555.45,727.52,2047.5
2014-02-10,2.4101,555.58,713.06,2048.5
2014-02-11,2.4005,554.09,669.32,2040.95
2014-02-12,2.426,551.08,657.38,2030.5
2014-02-13,2.3937,550.75,581.64,2029.5
2014-02-14,2.3889,547.23,652.18,2025.5
2014-02-17,2.3901,546.89,642.5,2017.5
2014-02-18,2.3959,547.76,626.32,2015.5
2014-02-19,2.3938,552.63,612.22,2028.5
2014-02-20,2.37,555.58,571.37,2043.5
2014-02-21,2.3457,554.78,563.31,2044.5
2014-02-24,2.3412,554.43,451.58,2042.5
2014-02-25,2.3412,555.97,609.96,2040.27
2014-02-26,2.3489,560.47,580.76,2053.67
2014-02-27,2.3191,561.98,578.79,2052.5
2014-02-28,2.3435,558.71,566.91,2044.96
2014-03-03,2.3251,560.91,669.76,2053.5
2014-03-04,2.3251,559.81,672.1,2048.5
2014-03-05,2.3186,562.67,667.0,2042.5
2014-03-06,2.3238,558.55,660.9,2040.5
2014-03-07,2.341,566.14,626.74,2037.5
2014-03-10,2.3506,569.91,628.25,2042.5
2014-03-11,2.3639,574.36,638.8,2045.5
2014-03-12,2.3556,572.34,639.03,2045.5
2014-03-13,2.3637,572.53,637.27,2047.5
2014-03-14,2.3467,571.78,635.5,2041.5
2014-03-17,2.3491,570.45,613.0,2033.5
2014-03-18,2.334,569.08,617.86,2031.5
2014-03-19,2.3483,572.05,603.85,2030.5
2014-03-21,2.325,565.55,571.71,1994.5
2014-03-25,2.3113,565.55,572.0,1994.5
2014-03-26,2.3028,553.86,561.62,1972.5
2014-03-27,2.2588,551.83,513.58,1965.5
2014-03-28,2.2614,550.2,504.0,1962.43
2014-03-31,2.272,549.47,465.75,1970.21
2014-04-01,2.2609,550.67,482.23,1971.5
2014-04-02,2.2688,553.36,429.86,1963.5
2014-04-03,2.2794,557.21,436.23,1966.5
2014-04-04,2.2358,555.48,455.27,1967.5
2014-04-07,2.2189,552.07,454.2,1932.22
2014-04-08,2.2017,545.43,452.62,1932.39
2014-04-09,2.1869,550.08,428.9,1927.5
2014-04-10,2.207,544.06,376.9,1927.5
2014-04-11,2.2186,549.75,426.53,1927.5
2014-04-14,2.2136,549.58,472.065,1925.5
2014-04-15,2.2325,556.03,517.6,1934.5
2014-04-16,2.2434,557.22,527.14,1926.58
2014-04-21,2.2304,557.92,503.18,1928.5
2014-04-22,2.2377,562.26,496.18,1918.5
2014-04-23,2.2219,562.88,492.02,1932.5
2014-04-24,2.2141,559.76,476.52,1937.5
2014-04-25,2.2441,560.45,462.59,1942.5
2014-04-28,2.2234,559.57,439.17,1935.08
2014-04-29,2.2363,561.3,447.81,1933.5
2014-04-30,2.2327,564.91,448.23,1936.5
2014-05-02,2.222,563.3,451.51,1936.5
2014-05-06,2.2295,566.78,427.66,1918.0
2014-05-07,2.2166,565.2,447.46,1910.5
2014-05-08,2.2152,553.7,441.8,1910.5
2014-05-09,2.2127,555.58,452.29,1903.5
2014-05-12,2.2143,552.11,441.44,1915.5
2014-05-13,2.2149,548.43,437.55,1923.5
2014-05-14,2.2021,550.76,448.31,1921.5
2014-05-15,2.2188,553.01,447.38,1924.52
2014-05-16,2.2152,550.68,449.68,1922.63
2014-05-19,2.207,547.58,449.06,1919.5
2014-05-20,2.2158,552.58,489.43,1919.5
2014-05-21,2.2072,554.08,494.18,1907.05
2014-05-22,2.221,551.41,522.31,1905.5
2014-05-23,2.2233,553.86,532.48,1909.5
2014-05-26,2.2243,554.35,581.81,1909.5
2014-05-27,2.2379,555.45,577.54,1915.5
2014-05-28,2.2325,551.11,570.67,1907.5
2014-05-29,2.2241,548.97,568.62,1902.87
2014-05-30,2.2413,552.75,613.92,1906.5
2014-06-03,2.2807,552.75,671.83,1899.5
2014-06-04,2.2784,553.17,648.99,1898.5
2014-06-05,2.2616,551.73,659.99,1891.5
2014-06-06,2.2471,549.68,652.65,1884.5
2014-06-09,2.2288,550.02,646.2,1884.5
2014-06-10,2.222,554.2,645.34,1882.5
2014-06-11,2.2336,554.83,634.44,1882.5
2014-06-12,2.236,554.43,591.01,1874.5
2014-06-13,2.2243,555.8,582.37,1880.5
2014-06-16,2.2355,557.75,592.81,1886.44
2014-06-17,2.262,560.03,606.39,1889.5
2014-06-19,2.2352,556.93,604.87,1882.5
2014-06-20,2.2301,556.08,594.47,1883.5
2014-06-24,2.2248,551.79,585.23,1884.5
2014-06-25,2.2078,550.3,570.43,1890.5
2014-06-26,2.1967,549.63,571.59,1884.5
2014-06-27,2.1937,551.63,576.53,1879.5
2014-07-01,2.2018,552.45,643.33,1880.5
2014-07-03,2.2102,548.66,642.87,1843.5
2014-07-04,2.221,549.38,634.88,1846.5
2014-07-07,2.2257,554.75,623.92,1853.5
2014-07-08,2.212,553.29,624.81,1854.5
2014-07-09,2.213,553.34,624.14,1856.09
2014-07-10,2.2214,552.95,618.05,1853.76
2014-07-11,2.2208,554.32,633.68,1858.5
2014-07-14,2.2107,553.68,622.08,1856.5
2014-07-15,2.2191,557.51,621.74,1868.5
2014-07-16,2.2237,559.81,619.47,1867.5
2014-07-17,2.2582,564.54,623.03,1874.5
2014-07-18,2.2269,567.61,628.86,1868.5
2014-07-21,2.2209,564.57,620.78,1868.5
2014-07-22,2.2129,564.65,621.84,1856.5
2014-07-23,2.2194,563.57,620.0,1846.5
2014-07-24,2.2223,563.83,603.65,1846.5
2014-07-25,2.2303,563.1,599.5,1849.5
2014-07-28,2.2225,563.66,592.19,1850.0
2014-07-29,2.2315,565.68,582.28,1855.4
2014-07-30,2.2456,572.35,564.63,1859.5
2014-07-31,2.2638,572.03,586.36,1876.5
2014-08-01,2.2573,573.52,600.03,1876.5
2014-08-04,2.259,571.53,586.86,1884.0
2014-08-05,2.2815,577.03,579.65,1892.5
2014-08-06,2.2728,577.28,580.67,1885.5
2014-08-08,2.2834,575.68,591.32,1891.5
2014-08-12,2.2766,576.13,570.17,1877.5
2014-08-13,2.2817,579.85,542.95,1882.5
2014-08-14,2.2665,579.85,513.7,1881.5
2014-08-15,2.2599,581.23,496.75,1884.5
2014-08-19,2.2467,580.66,483.36,1900.8
2014-08-20,2.262,584.41,514.21,1916.5
2014-08-21,2.2689,581.96,522.72,1918.5
2014-08-22,2.2778,582.96,516.93,1923.5
2014-08-25,2.2885,583.1,505.47,1935.5
2014-08-26,2.2615,586.21,509.84,1931.0
2014-08-27,2.247,590.18,517.01,1927.89
2014-08-28,2.2421,593.51,508.15,1923.91
2014-08-29,2.2362,587.13,509.35,1920.5
2014-09-01,2.2461,591.28,481.87,1918.06
2014-09-02,2.2435,589.21,478.21,1931.5
2014-09-03,2.235,588.61,476.63,1922.6
2014-09-04,2.2431,593.24,487.1,1932.42
2014-09-05,2.2432,585.13,478.42,1932.41
2014-09-08,2.2675,592.25,469.77,1944.15
2014-09-09,2.2846,593.75,473.01,1967.5
2014-09-10,2.2887,592.25,483.24,1974.5
2014-09-11,2.2978,592.25,475.52,1979.38
2014-09-12,2.3387,592.25,471.48,1996.16
2014-09-15,2.3427,595.55,475.62,1992.5
2014-09-16,2.332,596.85,463.89,1971.36
2014-09-17,2.3565,597.45,444.81,1972.13
2014-09-18,2.3647,595.04,417.44,1968.38
2014-09-19,2.3679,595.04,396.47,1969.41
2014-09-22,2.3978,601.75,402.47,1992.77
2014-09-23,2.4126,602.95,448.34,1996.06
2014-09-24,2.3835,598.34,428.4,2007.63
2014-09-25,2.4283,598.33,407.43,2015.8
2014-09-26,2.4203,598.66,407.29,2016.89
2014-09-29,2.4477,602.38,375.22,2026.08
2014-09-30,2.4461,598.32,389.68,2024.83
2014-10-01,2.481,597.7,383.45,2026.8
2014-10-02,2.495,596.96,376.86,2012.79
2014-10-03,2.459,597.63,358.65,2027.42
2014-10-06,2.4263,603.75,333.34,2028.9
2014-10-07,2.3965,603.75,330.68,2027.82
2014-10-08,2.3774,595.99,350.6,2047.43
2014-10-09,2.3986,592.99,366.31,2044.75
2014-10-10,2.429,592.15,358.05,2049.59
2014-10-13,2.3943,588.75,388.77,2046.5
2014-10-14,2.4003,588.02,407.23,2048.23
2014-10-15,2.4525,587.68,391.87,2068.12
2014-10-16,2.4728,590.6,383.19,2068.75
2014-10-17,2.4354,586.52,381.6,2063.8
2014-10-20,2.4649,585.7,385.22,2063.5
2014-10-21,2.4823,582.85,386.69,2043.8
2014-10-22,2.4872,584.82,384.19,2052.92
2014-10-23,2.5,584.0,359.65,2055.85
2014-10-24,2.4787,584.3,358.09,2066.0
2014-10-27,2.5213,584.59,351.88,2068.02
2014-10-28,2.4605,578.94,355.88,2055.51
2014-10-29,2.462,575.22,341.22,2045.33
2014-10-30,2.404,577.07,347.62,2050.15
2014-10-31,2.4779,578.06,342.38,2057.75
2014-11-03,2.4955,582.59,327.51,2063.8
2014-11-04,2.4955,586.04,327.55,2076.1
2014-11-05,2.5079,589.46,339.76,2074.96
2014-11-06,2.5698,591.48,349.63,2099.1
2014-11-07,2.5645,587.85,342.67,2099.03
2014-11-10,2.5525,586.91,365.92,2107.89
2014-11-11,2.5563,591.19,367.91,2106.0
2014-11-12,2.568,593.83,426.3,2122.54
2014-11-13,2.5887,594.02,404.73,2146.73
2014-11-14,2.6015,594.9,396.45,2157.81
2014-11-17,2.6088,595.37,385.86,2159.38
2014-11-18,2.5827,598.2,378.73,2149.93
2014-11-19,2.5708,600.9,376.69,2159.59
2014-11-20,2.572,599.09,357.97,2156.42
2014-11-21,2.5159,594.53,353.8,2146.25
2014-11-24,2.5464,595.63,378.44,2160.0
2014-11-25,2.5302,598.87,376.92,2156.3
2014-11-26,2.5012,599.08,366.6,2162.95
2014-11-27,2.5312,601.04,369.29,2162.5
2014-12-02,2.5693,614.0,379.37,2296.59
2014-12-03,2.5534,610.3,378.42,2286.8
2014-12-04,2.5912,608.52,372.94,2279.0
2014-12-05,2.5876,611.88,378.61,2318.0
2014-12-09,2.5955,613.8,352.55,2317.5
2014-12-10,2.6166,615.8,350.42,2397.0
2014-12-11,2.65,615.88,350.33,2407.81
2014-12-12,2.655,618.78,356.43,2405.62
2014-12-15,2.6957,619.08,348.15,2428.42
2014-12-16,2.7386,620.29,333.36,2428.0
2014-12-17,2.7151,617.32,321.05,2398.98
2014-12-18,2.6625,614.68,311.39,2305.58
2014-12-19,2.6603,611.3,314.26,2294.78
2014-12-22,2.6653,609.68,329.54,2327.49
2014-12-23,2.6951,609.06,334.99,2343.8
2014-12-24,2.6883,609.33,321.87,2359.06
2014-12-26,2.6691,607.95,329.49,2366.9
2014-12-29,2.7048,607.06,314.25,2377.08
2014-12-30,2.6582,606.09,310.17,2376.2
2015-01-02,2.6941,613.41,314.73,2374.0
2015-01-05,2.7057,617.0,270.93,2429.6
2015-01-06,2.7006,616.63,286.41,2450.17
2015-01-07,2.6827,615.2,296.13,2427.93
2015-01-08,2.6623,612.76,293.83,2396.5
2015-01-09,2.6332,614.75,289.81,2416.98
2015-01-12,2.6738,615.4,270.65,2417.0
2015-01-13,2.6424,618.92,236.05,2441.92
2015-01-14,2.6171,626.15,183.07,2426.27
2015-01-15,2.6425,625.8,206.68,2411.6
2015-01-16,2.6222,628.1,208.34,2366.39
2015-01-19,2.6509,628.1,216.21,2370.0
2015-01-20,2.6131,628.84,211.18,2376.0
2015-01-21,2.601,628.04,225.1,2376.03
2015-01-22,2.5744,624.3,231.92,2371.25
2015-01-23,2.5799,625.6,237.01,2389.49
2015-01-26,2.5837,624.1,271.61,2389.74
2015-01-27,2.5728,623.15,261.76,2370.38
2015-01-28,2.5765,623.91,235.94,2363.49
2015-01-29,2.6039,627.6,234.12,2412.0
2015-01-30,2.6836,634.76,229.67,2440.11
2015-02-02,2.7272,630.4,227.3,2407.51
2015-02-03,2.6951,627.89,227.86,2358.0
2015-02-04,2.7416,626.78,224.98,2391.57
2015-02-05,2.7454,624.1,218.76,2377.4
2015-02-06,2.7817,626.9,223.37,2380.05
2015-02-09,2.7706,623.83,221.0,2366.01
2015-02-12,2.8234,622.71,222.2,2389.1
2015-02-16,2.8121,621.52,237.01,2390.5
2015-02-17,2.8121,620.31,241.53,2416.29
2015-02-18,2.8393,621.79,233.48,2430.14
2015-02-19,2.8668,617.75,240.91,2445.54
2015-02-20,2.8689,616.01,244.84,2457.24
2015-02-23,2.8787,622.82,240.42,2499.86
2015-02-24,2.8286,620.52,239.34,2485.99
2015-02-25,2.8691,618.79,237.97,2484.06
2015-02-26,2.9064,617.89,236.5,2490.8
2015-02-27,2.8389,617.65,254.87,2499.8
2015-03-02,2.895,617.2,272.88,2535.47
2015-03-03,2.9314,617.35,283.36,2553.87
2015-03-04,2.9783,619.6,273.1,2541.46
2015-03-05,3.0032,620.9,279.93,2546.8
2015-03-06,3.0642,627.6,273.25,2584.53
2015-03-09,3.1224,627.9,289.07,2607.99
2015-03-10,3.1014,635.28,293.19,2628.29
2015-03-11,3.1258,638.0,294.55,2624.82
2015-03-12,3.1658,632.8,296.15,2628.31
2015-03-13,3.2486,639.22,288.4,2669.82
2015-03-16,3.2457,640.05,290.13,2687.15
2015-03-17,3.2396,642.29,287.46,2658.9
2015-03-18,3.2106,642.53,263.42,2628.93
2015-03-19,3.292,640.08,256.95,2629.7
2015-03-20,3.2308,633.0,263.17,2572.81
2015-03-23,3.1324,624.34,266.4,2561.5
2015-03-24,3.1396,622.11,247.76,2511.75
2015-03-25,3.2012,619.89,244.13,2541.5
2015-03-26,3.1825,621.88,248.76,2562.5
2015-03-27,3.2499,623.06,248.55,2558.25
2015-03-30,3.2293,626.97,247.52,2575.9
2015-03-31,3.1974,625.29,244.14,2599.9
2015-04-01,3.1657,617.73,245.82,2581.0
2015-04-06,3.1262,611.6,254.58,2534.0
2015-04-07,3.1274,609.7,254.94,2509.5
2015-04-08,3.0491,612.25,246.11,2490.1
2015-04-09,3.0578,616.1,242.91,2498.0
2015-04-10,3.0753,620.23,234.99,2509.0
2015-04-13,3.1212,616.47,225.16,2558.5
2015-04-14,3.0634,614.72,218.31,2556.21
2015-04-15,3.0287,616.8,220.23,2508.15
2015-04-16,3.0205,611.91,228.99,2482.18
2015-04-17,3.0408,612.79,223.31,2499.73
2015-04-20,3.0328,615.81,224.35,2485.1
2015-04-21,3.0353,615.8,233.03,2470.6
2015-04-22,3.0111,619.2,233.67,2490.09
2015-04-23,2.9706,616.7,234.7,2468.27
2015-04-24,2.9512,612.9,231.41,2453.75
2015-04-27,2.9169,609.45,223.73,2412.41
2015-04-28,2.9367,605.29,224.41,2398.6
2015-04-29,2.9608,608.36,226.48,2379.0
2015-04-30,3.0144,611.9,236.58,2382.6
2015-05-01,3.0598,611.79,234.8,2391.5
2015-05-04,3.087,615.15,237.51,2405.9
2015-05-05,3.0562,609.56,234.69,2389.22
2015-05-06,3.0349,611.6,234.0,2360.74
2015-05-07,3.0261,608.88,237.2,2371.02
2015-05-08,2.9739,604.6,245.31,2355.02
2015-05-11,3.0621,609.83,242.61,2386.93
2015-05-12,3.0199,603.54,241.38,2381.82
2015-05-13,3.0395,601.73,243.2,2388.4
2015-05-14,2.9934,595.6,236.81,2389.47
2015-05-15,2.9931,595.79,237.31,2414.75
2015-05-18,3.005,599.68,232.08,2433.0
2015-05-19,3.039,604.16,231.83,2486.95
2015-05-20,3.0025,604.7,233.92,2496.8
2015-05-21,3.0383,604.3,235.51,2481.91
2015-05-22,3.0943,608.48,239.53,2491.66
2015-05-25,3.0978,611.33,235.57,2489.5
2015-05-26,3.1531,613.7,236.2,2545.35
2015-05-27,3.1395,616.4,235.57,2534.85
2015-05-28,3.1623,617.7,236.08,2536.83
2015-05-29,3.1787,617.95,235.95,2531.42
2015-06-01,3.1683,624.46,221.98,2561.52
2015-06-02,3.1323,623.83,225.09,2558.41
2015-06-03,3.1334,625.95,226.96,2578.15
2015-06-04,3.1077,632.11,223.68,2591.47
2015-06-05,3.1422,636.75,224.88,2623.06
2015-06-08,3.1129,631.24,228.48,2607.5
2015-06-09,3.0969,632.11,229.81,2556.6
2015-06-10,3.1179,632.11,228.46,2526.66
2015-06-11,3.0898,632.11,228.8,2531.55
2015-06-12,3.1185,632.11,229.9,2526.48
2015-06-15,3.1276,633.65,235.93,2536.5
2015-06-16,3.0885,636.38,246.32,2538.5
2015-06-17,3.0568,637.58,250.31,2550.0
2015-06-18,3.0607,628.2,249.08,2542.28
2015-06-19,3.0978,632.62,246.04,2553.4
2015-06-22,3.0791,631.53,247.24,2535.79
2015-06-23,3.0753,633.3,244.36,2548.81
2015-06-24,3.0971,632.46,240.98,2564.64
2015-06-25,3.1274,631.58,240.66,2560.65
2015-06-26,3.1293,635.03,241.27,2583.65
2015-06-30,3.103,639.15,260.97,2606.59
2015-07-01,3.1492,638.93,258.85,2639.65
2015-07-02,3.0967,634.83,255.81,2632.38
2015-07-03,3.1341,636.54,255.22,2636.9
2015-07-06,3.1376,641.3,273.94,2669.45
2015-07-07,3.1863,649.38,265.92,2691.25
2015-07-08,3.2353,652.15,268.05,2683.6
2015-07-09,3.213,646.62,270.31,2675.15
2015-07-10,3.1599,646.86,287.13,2673.27
2015-07-13,3.1344,648.45,289.49,2685.75
2015-07-14,3.1393,651.73,290.34,2686.35
2015-07-15,3.1401,642.74,290.77,2715.95
2015-07-16,3.1568,651.73,278.11,2737.75
2015-07-17,3.1881,646.09,278.27,2761.4
2015-07-21,3.1716,651.73,279.28,2769.89
2015-07-22,3.2231,651.73,276.53,2790.47
2015-07-23,3.2854,651.73,276.95,2832.9
2015-07-24,3.3554,651.73,288.16,2852.88
2015-07-27,3.3637,666.12,294.93,2861.48
2015-07-28,3.3567,666.11,295.59,2860.02
2015-07-29,3.3314,665.91,291.45,2849.5
2015-07-30,3.3713,673.97,287.48,2877.68
