Date,Dif,COEPCOFF Index,COENOIL Index,BCOMCO Index,BCOMKC Index,COP REGN Curncy
2020-06-02,-2.611,134.75,429.9,170.9815,6.8571,3636.63
2020-06-03,-2.629,134.75,429.9,172.318,6.9199,3606.95
2020-06-04,-2.623,134.75,429.9,173.1802,6.8536,3590.75
2020-06-05,-2.604,134.75,429.9,182.8804,6.906,3575.13
2020-06-08,-2.5980000000000003,134.75,429.9,176.7585,6.9067,3607.38
2020-06-09,-2.585,134.75,429.9,178.9572,6.8332,3657.38
2020-06-10,-2.593,134.75,429.9,180.811,6.7565,3673.38
2020-06-11,-2.5749999999999997,134.75,429.9,167.6188,6.6994,3774.11
2020-06-12,-2.5909999999999997,134.75,429.9,168.0499,6.6514,3779.15
2020-06-15,-2.581,134.75,429.9,172.1456,6.576,3779.15
2020-06-16,-2.5700000000000003,134.75,429.9,177.319,6.5554,3749.55
2020-06-17,-2.568,134.75,429.9,175.767,6.7302,3748.91
2020-06-18,-2.579,134.75,429.9,178.7848,6.6342,3753.15
2020-06-19,-2.591,134.75,429.9,181.6733,6.576,3740.7
2020-06-22,-2.601,134.75,429.9,185.6827,6.72,3740.7
2020-06-23,-2.612,134.75,429.9,184.2169,6.7337,3699.63
2020-06-24,-2.5989999999999998,134.75,429.9,174.7323,6.7062,3727.45
2020-06-25,-2.589,134.75,429.9,177.2759,6.5691,3731.52
2020-06-26,-2.601,134.75,429.9,176.4567,6.6274,3750.17
2020-06-29,-2.601,134.75,429.9,180.423,6.864,3750.17
2020-06-30,-2.589,189.16,488.13,177.9225,6.9257,3757.75
2020-07-01,-2.325,189.16,488.13,181.199,7.1314,3715.55
2020-07-02,-2.326,189.16,488.13,185.9845,7.0765,3642.8
2020-07-03,-2.319,189.16,488.13,185.9845,7.0765,3651.68
2020-07-06,-2.328,189.16,488.13,185.812,6.7302,3637.19
2020-07-07,-2.318,189.16,488.13,185.7258,6.8777,3625.61
2020-07-08,-2.32,189.16,488.13,186.6311,6.8571,3641.33
2020-07-09,-2.324,189.16,488.13,182.6284,6.7714,3622.75
2020-07-10,-2.3249999999999997,189.16,488.13,186.5031,6.6788,3621.61
2020-07-13,-2.3289999999999997,189.16,488.13,184.3768,6.7645,3620.45
2020-07-14,-2.323,189.16,488.13,185.1125,6.7165,3623.05
2020-07-15,-2.305,189.16,488.13,188.1429,6.6651,3623.2
2020-07-16,-2.308,189.16,488.13,186.4356,6.744,3643.07
2020-07-17,-2.3049999999999997,189.16,488.13,185.7954,7.0148,3650.9
2020-07-20,-2.3049999999999997,189.16,488.13,186.521,6.84,3650.9
2020-07-21,-2.315,189.16,488.13,191.1307,6.9771,3623.19
2020-07-22,-2.335,189.16,488.13,191.2587,7.4297,3638.07
2020-07-23,-2.33,189.16,488.13,187.5881,7.3714,3668.45
2020-07-24,-2.322,189.16,488.13,188.4844,7.4331,3693.28
2020-07-27,-2.3129999999999997,189.16,488.13,189.2527,7.5702,3677.7
2020-07-28,-2.311,189.16,488.13,187.9295,7.5188,3724.9
2020-07-29,-2.321,189.16,488.13,189.7649,7.6525,3705.97
2020-07-30,-2.302,189.16,488.13,186.0515,7.9097,3723.53
2020-07-31,-2.294,263.3,585.86,187.1612,8.1565,3732.83
2020-08-03,-2.077,263.3,585.86,190.0636,8.0845,3768.9
2020-08-04,-2.0660000000000003,263.3,585.86,191.3868,8.3005,3780.49
2020-08-05,-2.075,263.3,585.86,194.5026,8.3348,3776.23
2020-08-06,-2.076,263.3,585.86,194.0331,8.0228,3741.5
2020-08-07,-2.076,263.3,585.86,191.088,7.9165,3772.64
2020-08-10,-2.075,263.3,585.86,193.7343,7.7253,3774.4
2020-08-11,-2.065,263.3,585.86,192.027,7.6282,3741.4
2020-08-12,-2.075,263.3,585.86,195.9538,7.6735,3758.25
2020-08-13,-2.0740000000000003,263.3,585.86,193.905,7.9371,3771.45
2020-08-14,-2.071,263.3,585.86,193.4782,7.8262,3792.27
2020-08-17,-2.061,263.3,585.86,195.9964,7.8935,3792.27
2020-08-18,-2.0700000000000003,263.3,585.86,196.3806,8.1354,3782.8
2020-08-19,-2.071,263.3,585.86,195.8257,8.0211,3758.04
2020-08-20,-2.0900000000000003,263.3,585.86,194.1184,7.9943,3803.35
2020-08-21,-2.0900000000000003,263.3,585.86,191.7709,8.0514,3837.7
2020-08-24,-2.0909999999999997,263.3,585.86,194.8013,8.0749,3855.84
2020-08-25,-2.092,263.3,585.86,197.5757,8.2631,3868.18
2020-08-26,-2.101,263.3,585.86,197.0208,8.206,3835.95
2020-08-27,-2.101,263.3,585.86,194.6306,8.2228,3815.68
2020-08-28,-2.0980000000000003,263.3,585.86,195.5269,8.4916,3745.28
2020-08-31,-2.0820000000000003,193.75,578.18,193.2648,8.6731,3741.1
2020-09-01,-1.845,193.75,578.18,194.5453,8.831,3678.55
2020-09-02,-1.8499999999999999,193.75,578.18,189.6368,8.8243,3655.3
2020-09-03,-1.843,193.75,578.18,188.1002,8.8176,3693.1
2020-09-04,-1.861,193.75,578.18,182.0821,9.0057,3715.38
2020-09-07,-1.8619999999999999,193.75,578.18,182.0821,9.0057,3715.38
2020-09-08,-1.863,193.75,578.18,169.7896,8.878,3738.2
2020-09-09,-1.857,193.75,578.18,174.0341,8.6596,3715.93
2020-09-10,-1.849,193.75,578.18,171.0022,8.8512,3708.36
2020-09-11,-1.843,193.75,578.18,170.137,8.9016,3708.25
2020-09-14,-1.8379999999999999,193.75,578.18,169.6191,8.2698,3698.02
2020-09-15,-1.841,193.75,578.18,173.0646,8.1858,3700.7
2020-09-16,-1.8439999999999999,193.75,578.18,179.6236,8.0548,3686.93
2020-09-17,-1.8459999999999999,193.75,578.18,183.6087,7.9304,3715.94
2020-09-18,-1.8599999999999999,193.75,578.18,183.0691,7.628,3736.96
2020-09-21,-1.8699999999999999,193.75,578.18,176.0535,7.5272,3790.18
2020-09-22,-1.882,193.75,578.18,176.7592,7.4364,3828.88
2020-09-23,-1.89,193.75,578.18,177.0913,7.4264,3864.04
2020-09-24,-1.882,193.75,578.18,178.1291,7.4701,3827.5
2020-09-25,-1.8739999999999999,193.75,578.18,177.8385,7.6381,3887.15
2020-09-28,-1.634,193.75,578.18,179.582,7.3625,3871.6
2020-09-29,-1.648,193.75,578.18,174.2685,7.3625,3887.49
2020-09-30,-1.637,211.24,653.05,177.4649,7.4566,3829.18
2020-10-01,-1.631,211.24,653.05,172.0268,7.1945,3845.06
2020-10-02,-1.613,211.24,653.05,165.2603,7.3222,3870.82
2020-10-05,-1.6219999999999999,211.24,653.05,173.6043,7.2046,3830.1
2020-10-06,-1.6079999999999999,211.24,653.05,179.0424,7.2348,3832.18
2020-10-07,-1.615,211.24,653.05,176.2611,7.3659,3838.6
2020-10-08,-1.63,211.24,653.05,181.6992,7.4096,3839.34
2020-10-09,-1.613,211.24,653.05,179.8311,7.4969,3826.52
2020-10-12,-1.613,211.24,653.05,175.1817,7.3356,3825.98
2020-10-13,-1.615,211.24,653.05,178.0876,7.3995,3862.07
2020-10-14,-1.6179999999999999,211.24,653.05,181.4086,7.3659,3837.26
2020-10-15,-1.6099999999999999,211.24,653.05,180.6614,7.3592,3849.49
2020-10-16,-1.621,211.24,653.05,179.6236,7.2079,3849.48
2020-10-19,-1.621,211.24,653.05,178.4197,7.1273,3844.7
2020-10-20,-1.632,211.24,653.05,180.7029,7.05,3821.65
2020-10-21,-1.642,211.24,653.05,174.6421,6.9996,3768.84
2020-10-22,-1.64,211.24,653.05,177.5895,7.171,3785.48
2020-10-23,-1.628,211.24,653.05,174.6421,7.0971,3788.34
2020-10-26,-1.6199999999999999,211.24,653.05,169.4115,7.1676,3814.09
2020-10-27,-1.621,211.24,653.05,172.7325,7.1878,3810.48
2020-10-28,-1.629,211.24,653.05,164.5546,7.0567,3835.55
2020-10-29,-1.617,211.24,653.05,158.8259,7.0298,3835.55
2020-10-30,-1.6139999999999999,211.24,653.05,157.4975,7.0164,3870.94
2020-11-02,-1.5939999999999999,165.5,622.16,161.7733,6.9089,3870.94
2020-11-03,-1.607,165.5,622.16,164.8452,6.9526,3820.1
2020-11-04,-1.605,165.5,622.16,171.1551,6.9223,3815.03
2020-11-05,-1.5939999999999999,165.5,622.16,169.9097,7.1206,3764.57
2020-11-06,-1.597,165.5,622.16,163.7659,7.1878,3722.51
2020-11-09,-1.607,165.5,622.16,175.8899,7.1838,3648.6
2020-11-10,-1.6119999999999999,165.5,622.16,180.7126,7.2137,3628.98
2020-11-11,-1.609,165.5,622.16,181.395,7.3389,3632.38
2020-11-12,-1.617,165.5,622.16,180.2221,7.4048,3643.18
2020-11-13,-1.617,165.5,622.16,176.7036,7.3556,3639.63
2020-11-16,-1.607,165.5,622.16,180.7949,7.785,3639.63
2020-11-17,-1.619,165.5,622.16,180.754,7.8342,3638.99
2020-11-18,-1.63,165.5,622.16,182.7178,8.0538,3644.92
2020-11-19,-1.647,165.5,622.16,182.145,8.0768,3649.12
2020-11-20,-1.659,165.5,622.16,184.6816,7.7391,3641.75
2020-11-23,-1.659,165.5,622.16,188.3229,7.6736,3644.82
2020-11-24,-1.634,165.5,622.16,195.4827,7.5982,3639.71
2020-11-25,-1.631,165.5,622.16,198.5921,7.6801,3620.26
2020-11-26,-1.632,165.5,622.16,198.5921,7.6801,3616.85
2020-11-27,-1.631,165.5,622.16,197.6511,8.1423,3613.02
2020-11-30,-1.621,220.94,656.63,196.1782,8.0833,3600.75
2020-12-01,-1.632,220.94,656.63,193.928,7.7654,3570.65
2020-12-02,-1.633,220.94,656.63,197.1601,7.808,3530.71
2020-12-03,-1.633,220.94,656.63,198.8376,7.8702,3476.1
2020-12-04,-1.623,220.94,656.63,201.2514,7.7064,3467.04
2020-12-07,-1.636,220.94,656.63,199.6558,7.808,3487.87
2020-12-08,-1.646,220.94,656.63,199.6967,7.8178,3487.87
2020-12-09,-1.633,220.94,656.63,199.5331,7.6736,3465.68
2020-12-10,-1.631,220.94,656.63,205.0564,7.9358,3439.45
2020-12-11,-1.631,220.94,656.63,204.1563,7.9719,3435.54
2020-12-14,-1.63,220.94,656.63,205.5882,8.2702,3429.97
2020-12-15,-1.6219999999999999,220.94,656.63,207.4702,8.1718,3424.97
2020-12-16,-1.623,220.94,656.63,208.9022,8.2997,3418.14
2020-12-17,-1.621,220.94,656.63,210.9478,8.2997,3412.43
2020-12-18,-1.621,220.94,656.63,213.8118,8.2111,3419.94
2020-12-21,-1.621,220.94,656.63,208.5749,8.1489,3427.28
2020-12-22,-1.641,220.94,656.63,205.22,8.1423,3451.75
2020-12-23,-1.652,220.94,656.63,209.6386,8.1653,3488.25
2020-12-24,-1.631,220.94,656.63,210.0477,8.257,3499.47
2020-12-25,-1.631,220.94,656.63,210.0477,8.257,3499.47
2020-12-28,-1.6219999999999999,220.94,656.63,208.2476,8.0866,3495.02
2020-12-29,-1.6059999999999999,220.94,656.63,209.5977,8.221,3480.71
2020-12-30,-1.6119999999999999,220.94,656.63,211.2342,8.221,3429.73
2020-12-31,-1.632,307.01,739.74,211.9298,8.4078,3429.73
2021-01-01,-1.632,307.01,739.74,211.9298,8.4078,3429.73
2021-01-04,-1.597,307.01,739.74,209.0249,8.2702,3432.69
2021-01-05,-1.5759999999999998,307.01,739.74,219.2941,8.2013,3446.24
2021-01-06,-1.585,307.01,739.74,222.158,7.926,3425.09
2021-01-07,-1.591,307.01,739.74,222.4853,7.9391,3474.13
2021-01-08,-1.5999999999999999,307.01,739.74,229.0723,8.1095,3475.8
2021-01-11,-1.5999999999999999,307.01,739.74,227.8791,7.962,3475.8
2021-01-12,-1.615,307.01,739.74,231.5948,7.9588,3483.5
2021-01-13,-1.613,307.01,739.74,229.932,8.2111,3478.77
2021-01-14,-1.613,307.01,739.74,231.4112,8.3488,3462.02
2021-01-15,-1.6119999999999999,307.01,739.74,226.4377,8.4013,3465.69
2021-01-18,-1.6179999999999999,307.01,739.74,226.4377,8.4013,3480.35
2021-01-19,-1.6239999999999999,307.01,739.74,229.0273,8.3357,3487.04
2021-01-20,-1.631,307.01,739.74,229.3561,8.2079,3471.73
2021-01-21,-1.653,307.01,739.74,229.315,8.2898,3479.85
2021-01-22,-1.646,307.01,739.74,226.3555,8.1325,3527.05
2021-01-25,-1.639,307.01,739.74,228.123,8.08,3589.13
2021-01-26,-1.67,307.01,739.74,227.7942,8.162,3596.38
2021-01-27,-1.674,307.01,739.74,227.4653,8.2275,3621.18
2021-01-28,-1.666,307.01,739.74,225.6568,8.1292,3572.99
2021-01-29,-1.645,307.01,739.74,225.2869,8.0604,3575.78
2021-02-01,-1.641,247.99,547.27,230.5892,8.2177,3568.8
2021-02-02,-1.642,247.99,547.27,235.1105,8.0899,3530.27
2021-02-03,-1.642,247.99,547.27,239.0975,8.1259,3528.58
2021-02-04,-1.661,247.99,547.27,240.7417,8.1325,3555.52
2021-02-05,-1.692,247.99,547.27,242.8379,8.162,3547.25
2021-02-08,-1.692,247.99,547.27,247.7292,8.1358,3561.38
2021-02-09,-1.662,247.99,547.27,249.5378,8.0584,3582.55
2021-02-10,-1.651,247.99,547.27,251.0175,7.9383,3557.99
2021-02-11,-1.651,247.99,547.27,249.5378,7.9344,3527.71
2021-02-12,-1.662,247.99,547.27,254.3468,7.9344,3510.12
2021-02-15,-1.662,247.99,547.27,254.3468,7.9344,3501.84
2021-02-16,-1.651,247.99,547.27,257.9639,8.1376,3521.39
2021-02-17,-1.651,247.99,547.27,261.4166,8.2149,3540.46
2021-02-18,-1.681,247.99,547.27,259.567,8.3374,3539.68
2021-02-19,-1.691,247.99,547.27,255.4155,8.3278,3559.25
2021-02-22,-1.68,247.99,547.27,264.5405,8.7018,3597.85
2021-02-23,-1.697,247.99,547.27,265.0337,8.9178,3590.88
2021-02-24,-1.687,247.99,547.27,272.0212,8.8501,3571.22
2021-02-25,-1.675,247.99,547.27,271.7335,9.0306,3592.82
2021-02-26,-1.689,247.99,547.27,264.7871,8.8662,3608.27
2021-03-01,-1.676,259.82,653.68,261.7865,8.7566,3616.94
2021-03-02,-1.652,259.82,653.68,257.7173,8.6308,3637.01
2021-03-03,-1.652,259.82,653.68,263.3485,8.5631,3661.06
2021-03-04,-1.674,259.82,653.68,274.323,8.5212,3643.62
2021-03-05,-1.677,259.82,653.68,285.0921,8.3084,3635.33
2021-03-08,-1.672,259.82,653.68,280.6498,8.3278,3615.32
2021-03-09,-1.666,259.82,653.68,277.8978,8.4084,3598.41
2021-03-10,-1.659,259.82,653.68,279.2786,8.4374,3582.17
2021-03-11,-1.658,259.82,653.68,285.8661,8.5341,3542.72
2021-03-12,-1.61,259.82,653.68,284.7342,8.576,3568.25
2021-03-15,-1.604,259.82,653.68,283.3088,8.518,3572.19
2021-03-16,-1.6199999999999999,259.82,653.68,281.632,8.6727,3558.49
2021-03-17,-1.645,259.82,653.68,280.7935,8.6115,3567.33
2021-03-18,-1.658,259.82,653.68,262.4736,8.3794,3570.78
2021-03-19,-1.662,259.82,653.68,267.8815,8.3181,3551.6
2021-03-22,-1.662,259.82,653.68,268.72,8.389,3551.6
2021-03-23,-1.66,259.82,653.68,253.8796,8.2278,3579.04
2021-03-24,-1.67,259.82,653.68,267.5462,8.1569,3614.09
2021-03-25,-1.67,259.82,653.68,257.401,8.1633,3614.09
2021-03-26,-1.67,259.82,653.68,268.0911,8.2859,3667.92
2021-03-29,-1.667,259.82,653.68,269.8519,8.1924,3680.71
2021-03-30,-1.678,259.82,653.68,266.6658,7.9054,3720.43
2021-03-31,-1.672,266.85,720.35,261.2159,7.9635,3704.37
2021-04-01,-1.672,266.85,720.35,270.2292,7.8409,3704.37
2021-04-02,-1.672,266.85,720.35,270.2292,7.8409,3704.37
2021-04-05,-1.675,266.85,720.35,259.2037,7.8732,3660.2
2021-04-06,-1.674,266.85,720.35,261.719,8.1795,3646.17
2021-04-07,-1.678,266.85,720.35,263.312,8.173,3643.11
2021-04-08,-1.68,266.85,720.35,262.8928,8.2439,3642.07
2021-04-09,-1.686,266.85,720.35,262.1382,8.2054,3639.01
2021-04-12,-1.678,266.85,720.35,263.5217,8.2599,3653.54
2021-04-13,-1.682,266.85,720.35,265.2824,8.3845,3666.46
2021-04-14,-1.686,266.85,720.35,277.314,8.5177,3672.36
2021-04-15,-1.683,266.85,720.35,278.5716,8.559,3612.88
2021-04-16,-1.683,266.85,720.35,277.9009,8.3366,3609.7
2021-04-19,-1.69,266.85,720.35,278.6136,8.3811,3602.02
2021-04-20,-1.69,266.85,720.35,276.3498,8.5431,3639.46
2021-04-21,-1.693,266.85,720.35,271.1515,8.5272,3627.09
2021-04-22,-1.698,266.85,720.35,271.4449,8.6511,3637.61
2021-04-23,-1.699,266.85,720.35,274.2537,8.8004,3639.63
2021-04-26,-1.7,266.85,720.35,272.6187,9.1086,3652.5
2021-04-27,-1.7,266.85,720.35,276.1402,9.2706,3715.51
2021-04-28,-1.696,266.85,720.35,279.9551,9.2675,3708.85
2021-04-29,-1.701,266.85,720.35,285.2792,9.0864,3710.47
2021-04-30,-1.705,234.5,701.64,279.8712,8.9879,3729.88
2021-05-03,-1.706,234.5,701.64,283.225,8.9116,3819.67
2021-05-04,-1.707,234.5,701.64,288.7587,8.918,3824.86
2021-05-05,-1.706,234.5,701.64,289.0941,9.5216,3845.59
2021-05-06,-1.706,234.5,701.64,285.4469,9.8044,3821.25
2021-05-07,-1.706,234.5,701.64,286.2434,9.7154,3763.64
2021-05-10,-1.7,234.5,701.64,286.4786,9.4072,3740.42
2021-05-11,-1.699,234.5,701.64,287.581,9.5375,3708.81
2021-05-12,-1.704,234.5,701.64,290.8005,9.3088,3747.06
2021-05-13,-1.704,234.5,701.64,281.3216,9.3024,3729.79
2021-05-14,-1.704,234.5,701.64,287.2388,9.2134,3704.54
2021-05-17,-1.704,234.5,701.64,290.3242,9.2611,3704.54
2021-05-18,-1.705,234.5,701.64,287.8728,9.7091,3666.45
2021-05-19,-1.707,234.5,701.64,279.5887,9.5915,3672.45
2021-05-20,-1.711,234.5,701.64,273.756,9.5915,3696.84
2021-05-21,-1.715,234.5,701.64,279.0392,9.5375,3746.15
2021-05-24,-1.709,234.5,701.64,287.4501,9.4676,3736.25
2021-05-25,-1.712,234.5,701.64,287.746,9.5629,3734.9
2021-05-26,-1.712,234.5,701.64,288.7604,9.8933,3743.15
2021-05-27,-1.715,234.5,701.64,290.8314,9.8711,3729.19
2021-05-28,-1.716,234.5,701.64,288.8449,10.3159,3707.15
2021-05-31,-1.706,116.71,531.56,288.8449,10.3159,3711.95
2021-06-01,-1.705,116.71,531.56,295.227,10.2333,3666.21
2021-06-02,-1.708,116.71,531.56,299.8763,10.2396,3649.8
2021-06-03,-1.711,116.71,531.56,299.6227,10.0141,3646.58
2021-06-04,-1.708,116.71,531.56,302.1586,10.2714,3599.98
2021-06-07,-1.708,116.71,531.56,300.5525,10.1761,3599.98
2021-06-08,-1.707,116.71,531.56,303.5111,10.0221,3604.85
2021-06-09,-1.704,116.71,531.56,303.2576,9.9892,3591.9
2021-06-10,-1.702,116.71,531.56,304.2297,10.0838,3589.94
2021-06-11,-1.703,116.71,531.56,304.7791,10.0077,3603.44
2021-06-14,-1.703,116.71,531.56,305.5399,9.7945,3603.44
2021-06-15,-1.703,116.71,531.56,309.8088,9.6095,3663.95
2021-06-16,-1.702,116.71,531.56,311.0345,9.7475,3678.23
2021-06-17,-1.662,116.71,531.56,305.5399,9.5061,3713.35
2021-06-18,-1.662,116.71,531.56,307.3996,9.528,3745.4
2021-06-21,-1.662,116.71,531.56,312.9787,9.6597,3759.14
2021-06-22,-1.661,116.71,531.56,313.1055,9.5374,3782.27
2021-06-23,-1.662,116.71,531.56,314.8807,9.6503,3784.94
2021-06-24,-1.662,116.71,531.56,316.1909,9.6189,3774.42
2021-06-25,-1.662,116.71,531.56,318.6001,9.8948,3731.85
2021-06-28,-1.662,116.71,531.56,313.3591,10.2021,3708.75
2021-06-29,-1.662,116.71,531.56,313.9508,10.0453,3767.41
2021-06-30,-1.662,107.48,675.4,315.3879,10.0171,3752.35
2021-07-01,-1.661,107.48,675.4,320.5443,9.807,3784.65
2021-07-02,-1.662,107.48,675.4,321.9391,9.597,3743.27
2021-07-05,-1.662,107.48,675.4,321.9391,9.597,3743.27
2021-07-06,-1.664,107.48,675.4,315.0075,9.2866,3787.46
2021-07-07,-1.663,107.48,675.4,310.3582,9.4026,3831.4
2021-07-08,-1.664,107.48,675.4,313.2746,9.5468,3843.38
2021-07-09,-1.662,107.48,675.4,319.3539,9.4998,3834.01
2021-07-12,-1.662,107.48,675.4,317.8957,9.6565,3823.02
2021-07-13,-1.664,107.48,675.4,323.4612,9.5468,3824.41
2021-07-14,-1.663,107.48,675.4,316.0929,9.8196,3794.99
2021-07-15,-1.664,107.48,675.4,311.1283,9.8478,3802.23
2021-07-16,-1.665,107.48,675.4,312.2075,10.1174,3809.99
2021-07-19,-1.667,107.48,675.4,291.3563,9.807,3854.89
2021-07-20,-1.667,107.48,675.4,294.4214,10.4592,3854.89
2021-07-21,-1.666,107.48,675.4,306.4227,11.0361,3854.63
2021-07-22,-1.666,107.48,675.4,312.5961,12.1428,3870.01
2021-07-23,-1.666,107.48,675.4,313.6753,11.8512,3869.56
2021-07-26,-1.666,107.48,675.4,314.6251,13.0301,3908.43
2021-07-27,-1.666,107.48,675.4,313.8048,12.6507,3919.06
2021-07-28,-1.665,107.48,675.4,315.618,12.5692,3905.47
2021-07-29,-1.662,107.48,675.4,321.0143,12.3215,3867.61
2021-07-30,-1.662,107.48,675.4,322.0072,11.2587,3830.75
2021-08-02,-1.662,299.42,834.01,311.6895,10.8354,3886.29
2021-08-03,-1.664,299.42,834.01,309.8332,10.9639,3911.09
2021-08-04,-1.664,299.42,834.01,301.6308,11.0141,3909.46
2021-08-05,-1.664,299.42,834.01,305.6456,11.0925,3910.18
2021-08-06,-1.664,299.42,834.01,303.5735,11.0361,3957.44
2021-08-09,-1.663,299.42,834.01,296.1914,11.246,3997.33
2021-08-10,-1.663,299.42,834.01,303.1418,11.411,3969.9
2021-08-11,-1.663,299.42,834.01,306.7681,11.5277,3944.04
2021-08-12,-1.663,299.42,834.01,306.1205,11.6898,3858.58
2021-08-13,-1.663,299.42,834.01,303.0554,11.4524,3846.38
2021-08-16,-1.663,299.42,834.01,298.4794,11.4832,3846.38
2021-08-17,-1.664,299.42,834.01,296.1914,11.2212,3879.42
2021-08-18,-1.664,299.42,834.01,292.565,11.2736,3852.32
2021-08-19,-1.664,299.42,834.01,285.0102,11.178,3870.11
2021-08-20,-1.664,299.42,834.01,279.5276,11.1904,3872.2
2021-08-23,-1.664,299.42,834.01,295.1553,11.212,3876.48
2021-08-24,-1.667,299.42,834.01,303.962,11.4524,3866.65
2021-08-25,-1.667,299.42,834.01,307.7178,11.4894,3865.0
2021-08-26,-1.669,299.42,834.01,302.9691,11.5911,3866.14
2021-08-27,-1.671,299.42,834.01,309.531,11.8501,3829.46
2021-08-30,-1.67,299.42,834.01,311.819,12.3248,3815.79
2021-08-31,-1.669,315.16,871.16,309.2288,12.0782,3771.96
2021-09-01,-1.671,315.16,871.16,309.0561,12.0628,3762.93
2021-09-02,-1.674,315.16,871.16,315.2726,11.9826,3797.56
2021-09-03,-1.677,315.16,871.16,313.4595,11.8994,3800.6
2021-09-06,-1.678,315.16,871.16,313.4595,11.8994,3794.52
2021-09-07,-1.675,315.16,871.16,309.4878,11.958,3813.82
2021-09-08,-1.666,315.16,871.16,313.4163,11.7268,3834.76
2021-09-09,-1.661,315.16,871.16,308.5877,11.5572,3853.15
2021-09-10,-1.661,315.16,871.16,314.965,11.5942,3838.69
2021-09-13,-1.665,315.16,871.16,317.6979,11.5171,3833.47
2021-09-14,-1.669,315.16,871.16,317.9519,11.4339,3829.92
2021-09-15,-1.672,315.16,871.16,325.6007,11.5511,3814.78
2021-09-16,-1.677,315.16,871.16,326.304,11.6004,3816.97
2021-09-17,-1.681,315.16,871.16,324.238,11.4925,3830.0
2021-09-20,-1.683,315.16,871.16,317.6442,11.2582,3842.8
2021-09-21,-1.684,315.16,871.16,319.8421,11.3044,3838.39
2021-09-22,-1.685,315.16,871.16,327.5788,11.3969,3832.01
2021-09-23,-1.685,315.16,871.16,332.3264,11.7514,3833.42
2021-09-24,-1.688,315.16,871.16,335.6672,11.9826,3837.65
2021-09-27,-1.691,315.16,871.16,342.3489,11.9395,3843.52
2021-09-28,-1.693,315.16,871.16,340.8543,12.2447,3834.9
2021-09-29,-1.694,315.16,871.16,339.9751,11.9241,3839.97
2021-09-30,-1.695,256.44,863.12,340.8104,11.9611,3807.8
2021-10-01,-1.923,256.44,863.12,345.2062,12.5807,3793.38
2021-10-04,-1.929,256.44,863.12,353.7781,12.3526,3795.4
2021-10-05,-1.93,256.44,863.12,359.7125,11.8316,3785.05
2021-10-06,-1.926,256.44,863.12,353.3825,11.9272,3787.56
2021-10-07,-1.925,256.44,863.12,357.2508,12.2015,3774.5
2021-10-08,-1.912,256.44,863.12,359.0971,12.4142,3766.81
2021-10-11,-1.915,256.44,863.12,364.504,12.593,3761.39
2021-10-12,-1.909,256.44,863.12,363.6688,13.1418,3721.18
2021-10-13,-1.919,256.44,863.12,362.9215,12.8643,3744.4
2021-10-14,-1.923,256.44,863.12,366.3503,12.9013,3771.35
2021-10-15,-1.927,256.44,863.12,369.9109,12.5406,3767.47
2021-10-18,-1.927,256.44,863.12,367.7569,12.4296,3770.62
2021-10-19,-1.948,256.44,863.12,370.834,12.593,3767.2
2021-10-20,-1.931,256.44,863.12,374.3067,12.6732,3767.56
2021-10-21,-1.929,256.44,863.12,368.9438,12.5345,3780.25
2021-10-22,-1.911,256.44,863.12,372.0649,12.3217,3774.11
2021-10-25,-1.915,256.44,863.12,374.3947,12.4882,3767.8
2021-10-26,-1.912,256.44,863.12,376.5047,12.8304,3769.23
2021-10-27,-1.917,256.44,863.12,368.6801,12.4142,3759.45
2021-10-28,-1.922,256.44,863.12,367.7569,12.3279,3777.75
2021-10-29,-1.916,256.44,863.12,368.0207,12.5745,3767.37
2021-11-01,-1.916,318.37,774.49,372.3726,12.8674,3767.37
2021-11-02,-2.395,318.37,774.49,372.4165,12.8273,3795.98
2021-11-03,-2.4040000000000004,318.37,774.49,360.4159,12.9044,3834.24
2021-11-04,-2.4080000000000004,318.37,774.49,354.0419,12.8612,3869.34
2021-11-05,-2.4010000000000002,318.37,774.49,363.7127,12.5499,3878.85
2021-11-08,-2.4000000000000004,318.37,774.49,366.7165,12.3095,3876.38
2021-11-09,-2.398,318.37,774.49,372.2479,12.6914,3862.9
2021-11-10,-2.407,318.37,774.49,363.2841,12.5734,3881.91
2021-11-11,-2.415,318.37,774.49,364.7829,12.9796,3878.63
2021-11-12,-2.414,318.37,774.49,361.6265,13.506,3884.63
2021-11-15,-2.414,318.37,774.49,361.356,13.6916,3884.63
2021-11-16,-2.415,318.37,774.49,362.8891,13.6611,3895.34
2021-11-17,-2.406,318.37,774.49,353.916,14.2849,3918.43
2021-11-18,-2.415,318.37,774.49,358.6956,13.9441,3925.4
2021-11-19,-2.415,318.37,774.49,348.8659,14.2027,3916.18
2021-11-22,-2.419,318.37,774.49,353.2848,14.0749,3894.82
2021-11-23,-2.4010000000000002,318.37,774.49,363.7007,14.7291,3949.88
2021-11-24,-2.418,318.37,774.49,362.6185,14.9329,3975.13
2021-11-25,-2.423,318.37,774.49,362.6185,14.9329,3984.3
2021-11-26,-2.427,318.37,774.49,321.0901,14.7838,4015.7
2021-11-29,-2.4250000000000003,318.37,774.49,328.4398,14.1784,4035.59
2021-11-30,-2.423,305.96,885.29,310.584,14.1358,3962.76
2021-12-01,-2.4200000000000004,305.96,885.29,309.1862,14.1936,3971.56
2021-12-02,-2.4170000000000003,305.96,885.29,312.568,14.3974,3938.27
