Date,Rate_BRL,Rate_CHI,Gold,Rate_COP
2013-12-27,2.3383,528.85,1213.27,1944.69
2013-12-30,2.3592,528.85,1196.57,1943.73
2014-01-02,2.3877,529.75,1224.6,1942.0
2014-01-03,2.3764,530.75,1236.97,1937.5
2014-01-07,2.3725,532.85,1232.08,1937.5
2014-01-08,2.3967,532.85,1225.99,1934.5
2014-01-09,2.3905,536.05,1227.98,1932.5
2014-01-10,2.3585,536.05,1248.5,1924.5
2014-01-13,2.3573,532.75,1253.31,1926.5
2014-01-14,2.3502,528.1,1245.19,1935.5
2014-01-15,2.3597,529.36,1241.88,1941.5
2014-01-16,2.3614,533.05,1242.39,1949.5
2014-01-17,2.3426,539.42,1254.05,1949.5
2014-01-20,2.3437,544.55,1254.35,1971.5
2014-01-21,2.3603,544.43,1241.41,1971.5
2014-01-22,2.3731,542.33,1237.15,1988.5
2014-01-23,2.3997,549.16,1264.13,1988.5
2014-01-24,2.3976,550.63,1270.06,1997.5
2014-01-27,2.4228,549.76,1257.11,1996.35
2014-01-28,2.4215,545.86,1256.83,1995.48
2014-01-29,2.4374,549.13,1267.34,2011.5
2014-01-30,2.4088,547.31,1243.78,2011.5
2014-01-31,2.4128,555.85,1244.55,2015.31
2014-02-03,2.4402,560.29,1257.65,2015.5
2014-02-04,2.4054,558.13,1254.65,2040.5
2014-02-05,2.4023,559.55,1257.92,2047.5
2014-02-06,2.3818,552.26,1258.2,2044.5
2014-02-07,2.3793,555.45,1267.27,2047.5
2014-02-10,2.4101,555.58,1274.78,2048.5
2014-02-11,2.4005,554.09,1291.36,2040.95
2014-02-12,2.426,551.08,1291.15,2030.5
2014-02-13,2.3937,550.75,1302.92,2029.5
2014-02-14,2.3889,547.23,1318.66,2025.5
2014-02-17,2.3901,546.89,1331.5,2017.5
2014-02-18,2.3959,547.76,1322.02,2015.5
2014-02-19,2.3938,552.63,1311.6,2028.5
2014-02-20,2.37,555.58,1322.97,2043.5
2014-02-21,2.3457,554.78,1324.25,2044.5
2014-02-24,2.3412,554.43,1336.97,2042.5
2014-02-25,2.3412,555.97,1340.5,2040.27
2014-02-26,2.3489,560.47,1330.64,2053.67
2014-02-27,2.3191,561.98,1331.29,2052.5
2014-02-28,2.3435,558.71,1326.39,2044.96
2014-03-03,2.3251,560.91,1350.61,2053.5
2014-03-04,2.3251,559.81,1334.47,2048.5
2014-03-05,2.3186,562.67,1336.86,2042.5
2014-03-06,2.3238,558.55,1350.82,2040.5
2014-03-07,2.341,566.14,1339.98,2037.5
2014-03-10,2.3506,569.91,1339.72,2042.5
2014-03-11,2.3639,574.36,1349.01,2045.5
2014-03-12,2.3556,572.34,1366.84,2045.5
2014-03-13,2.3637,572.53,1370.28,2047.5
2014-03-14,2.3467,571.78,1382.92,2041.5
2014-03-17,2.3491,570.45,1367.07,2033.5
2014-03-18,2.334,569.08,1355.78,2031.5
2014-03-19,2.3483,572.05,1329.59,2030.5
2014-03-21,2.325,565.55,1334.69,1994.5
2014-03-25,2.3113,565.55,1311.17,1994.5
2014-03-26,2.3028,553.86,1304.48,1972.5
2014-03-27,2.2588,551.83,1291.31,1965.5
2014-03-28,2.2614,550.2,1295.23,1962.43
2014-03-31,2.272,549.47,1284.01,1970.21
2014-04-01,2.2609,550.67,1278.95,1971.5
2014-04-02,2.2688,553.36,1289.9,1963.5
2014-04-03,2.2794,557.21,1286.7,1966.5
2014-04-04,2.2358,555.48,1303.5,1967.5
2014-04-07,2.2189,552.07,1297.28,1932.22
2014-04-08,2.2017,545.43,1308.66,1932.39
2014-04-09,2.1869,550.08,1311.8,1927.5
2014-04-10,2.207,544.06,1318.95,1927.5
2014-04-11,2.2186,549.75,1318.42,1927.5
2014-04-14,2.2136,549.58,1327.99,1925.5
2014-04-15,2.2325,556.03,1302.64,1934.5
2014-04-16,2.2434,557.22,1302.53,1926.58
2014-04-21,2.2304,557.92,1289.77,1928.5
2014-04-22,2.2377,562.26,1283.81,1918.5
2014-04-23,2.2219,562.88,1283.91,1932.5
2014-04-24,2.2141,559.76,1293.36,1937.5
2014-04-25,2.2441,560.45,1303.25,1942.5
2014-04-28,2.2234,559.57,1296.74,1935.08
2014-04-29,2.2363,561.3,1295.92,1933.5
2014-04-30,2.2327,564.91,1291.6,1936.5
2014-05-02,2.222,563.3,1299.7,1936.5
2014-05-06,2.2295,566.78,1308.05,1918.0
2014-05-07,2.2166,565.2,1289.88,1910.5
2014-05-08,2.2152,553.7,1289.43,1910.5
2014-05-09,2.2127,555.58,1288.91,1903.5
2014-05-12,2.2143,552.11,1295.8,1915.5
2014-05-13,2.2149,548.43,1293.63,1923.5
2014-05-14,2.2021,550.76,1305.97,1921.5
2014-05-15,2.2188,553.01,1296.22,1924.52
2014-05-16,2.2152,550.68,1293.52,1922.63
2014-05-19,2.207,547.58,1292.97,1919.5
2014-05-20,2.2158,552.58,1294.37,1919.5
2014-05-21,2.2072,554.08,1292.04,1907.05
2014-05-22,2.221,551.41,1294.1,1905.5
2014-05-23,2.2233,553.86,1292.61,1909.5
2014-05-26,2.2243,554.35,1292.91,1909.5
2014-05-27,2.2379,555.45,1264.95,1915.5
2014-05-28,2.2325,551.11,1258.14,1907.5
2014-05-29,2.2241,548.97,1255.56,1902.87
2014-05-30,2.2413,552.75,1249.68,1906.5
2014-06-03,2.2807,552.75,1244.95,1899.5
2014-06-04,2.2784,553.17,1243.94,1898.5
2014-06-05,2.2616,551.73,1253.63,1891.5
2014-06-06,2.2471,549.68,1253.23,1884.5
2014-06-09,2.2288,550.02,1252.34,1884.5
2014-06-10,2.222,554.2,1259.9,1882.5
2014-06-11,2.2336,554.83,1261.07,1882.5
2014-06-12,2.236,554.43,1273.46,1874.5
2014-06-13,2.2243,555.8,1276.96,1880.5
2014-06-16,2.2355,557.75,1272.0,1886.44
2014-06-17,2.262,560.03,1270.58,1889.5
2014-06-19,2.2352,556.93,1320.39,1882.5
2014-06-20,2.2301,556.08,1314.82,1883.5
2014-06-24,2.2248,551.79,1318.29,1884.5
2014-06-25,2.2078,550.3,1319.18,1890.5
2014-06-26,2.1967,549.63,1316.58,1884.5
2014-06-27,2.1937,551.63,1316.17,1879.5
2014-07-01,2.2018,552.45,1326.46,1880.5
2014-07-03,2.2102,548.66,1319.53,1843.5
2014-07-04,2.221,549.38,1320.55,1846.5
2014-07-07,2.2257,554.75,1319.94,1853.5
2014-07-08,2.212,553.29,1319.24,1854.5
2014-07-09,2.213,553.34,1327.83,1856.09
2014-07-10,2.2214,552.95,1335.75,1853.76
2014-07-11,2.2208,554.32,1338.7,1858.5
2014-07-14,2.2107,553.68,1307.15,1856.5
2014-07-15,2.2191,557.51,1294.05,1868.5
2014-07-16,2.2237,559.81,1299.21,1867.5
2014-07-17,2.2582,564.54,1319.2,1874.5
2014-07-18,2.2269,567.61,1310.88,1868.5
2014-07-21,2.2209,564.57,1312.49,1868.5
2014-07-22,2.2129,564.65,1306.42,1856.5
2014-07-23,2.2194,563.57,1304.59,1846.5
2014-07-24,2.2223,563.83,1293.66,1846.5
2014-07-25,2.2303,563.1,1307.22,1849.5
2014-07-28,2.2225,563.66,1304.05,1850.0
2014-07-29,2.2315,565.68,1299.11,1855.4
2014-07-30,2.2456,572.35,1296.3,1859.5
2014-07-31,2.2638,572.03,1282.59,1876.5
2014-08-01,2.2573,573.52,1293.75,1876.5
2014-08-04,2.259,571.53,1288.25,1884.0
2014-08-05,2.2815,577.03,1288.78,1892.5
2014-08-06,2.2728,577.28,1305.9,1885.5
2014-08-08,2.2834,575.68,1309.58,1891.5
2014-08-12,2.2766,576.13,1309.51,1877.5
2014-08-13,2.2817,579.85,1312.92,1882.5
2014-08-14,2.2665,579.85,1313.52,1881.5
2014-08-15,2.2599,581.23,1304.7,1884.5
2014-08-19,2.2467,580.66,1295.73,1900.8
2014-08-20,2.262,584.41,1291.94,1916.5
2014-08-21,2.2689,581.96,1276.78,1918.5
2014-08-22,2.2778,582.96,1281.1,1923.5
2014-08-25,2.2885,583.1,1276.84,1935.5
2014-08-26,2.2615,586.21,1281.2,1931.0
2014-08-27,2.247,590.18,1282.63,1927.89
2014-08-28,2.2421,593.51,1289.65,1923.91
2014-08-29,2.2362,587.13,1287.32,1920.5
2014-09-01,2.2461,591.28,1286.0,1918.06
2014-09-02,2.2435,589.21,1265.4,1931.5
2014-09-03,2.235,588.61,1269.4,1922.6
2014-09-04,2.2431,593.24,1261.67,1932.42
2014-09-05,2.2432,585.13,1268.81,1932.41
2014-09-08,2.2675,592.25,1255.45,1944.15
2014-09-09,2.2846,593.75,1255.47,1967.5
2014-09-10,2.2887,592.25,1249.77,1974.5
2014-09-11,2.2978,592.25,1240.92,1979.38
2014-09-12,2.3387,592.25,1229.65,1996.16
2014-09-15,2.3427,595.55,1233.22,1992.5
2014-09-16,2.332,596.85,1235.55,1971.36
2014-09-17,2.3565,597.45,1223.51,1972.13
2014-09-18,2.3647,595.04,1225.15,1968.38
2014-09-19,2.3679,595.04,1215.7,1969.41
2014-09-22,2.3978,601.75,1215.08,1992.77
2014-09-23,2.4126,602.95,1223.42,1996.06
2014-09-24,2.3835,598.34,1217.09,2007.63
2014-09-25,2.4283,598.33,1221.58,2015.8
2014-09-26,2.4203,598.66,1218.38,2016.89
2014-09-29,2.4477,602.38,1215.81,2026.08
2014-09-30,2.4461,598.32,1208.15,2024.83
2014-10-01,2.481,597.7,1213.82,2026.8
2014-10-02,2.495,596.96,1214.57,2012.79
2014-10-03,2.459,597.63,1191.42,2027.42
2014-10-06,2.4263,603.75,1207.3,2028.9
2014-10-07,2.3965,603.75,1209.01,2027.82
2014-10-08,2.3774,595.99,1221.14,2047.43
2014-10-09,2.3986,592.99,1224.33,2044.75
2014-10-10,2.429,592.15,1223.16,2049.59
2014-10-13,2.3943,588.75,1235.87,2046.5
2014-10-14,2.4003,588.02,1232.83,2048.23
2014-10-15,2.4525,587.68,1242.02,2068.12
2014-10-16,2.4728,590.6,1238.81,2068.75
2014-10-17,2.4354,586.52,1238.32,2063.8
2014-10-20,2.4649,585.7,1246.91,2063.5
2014-10-21,2.4823,582.85,1248.7,2043.8
2014-10-22,2.4872,584.82,1241.27,2052.92
2014-10-23,2.5,584.0,1231.84,2055.85
2014-10-24,2.4787,584.3,1231.01,2066.0
2014-10-27,2.5213,584.59,1226.62,2068.02
2014-10-28,2.4605,578.94,1228.52,2055.51
2014-10-29,2.462,575.22,1212.15,2045.33
2014-10-30,2.404,577.07,1198.85,2050.15
2014-10-31,2.4779,578.06,1172.94,2057.75
2014-11-03,2.4955,582.59,1165.63,2063.8
2014-11-04,2.4955,586.04,1168.39,2076.1
2014-11-05,2.5079,589.46,1140.54,2074.96
2014-11-06,2.5698,591.48,1141.92,2099.1
2014-11-07,2.5645,587.85,1177.97,2099.03
2014-11-10,2.5525,586.91,1151.47,2107.89
2014-11-11,2.5563,591.19,1164.33,2106.0
2014-11-12,2.568,593.83,1162.6,2122.54
2014-11-13,2.5887,594.02,1162.55,2146.73
2014-11-14,2.6015,594.9,1188.75,2157.81
2014-11-17,2.6088,595.37,1186.57,2159.38
2014-11-18,2.5827,598.2,1197.08,2149.93
2014-11-19,2.5708,600.9,1182.68,2159.59
2014-11-20,2.572,599.09,1193.79,2156.42
2014-11-21,2.5159,594.53,1201.55,2146.25
2014-11-24,2.5464,595.63,1197.14,2160.0
2014-11-25,2.5302,598.87,1200.98,2156.3
2014-11-26,2.5012,599.08,1197.87,2162.95
2014-11-27,2.5312,601.04,1192.67,2162.5
2014-12-02,2.5693,614.0,1198.28,2296.59
2014-12-03,2.5534,610.3,1209.43,2286.8
2014-12-04,2.5912,608.52,1205.27,2279.0
2014-12-05,2.5876,611.88,1192.35,2318.0
2014-12-09,2.5955,613.8,1231.06,2317.5
2014-12-10,2.6166,615.8,1226.31,2397.0
2014-12-11,2.65,615.88,1227.72,2407.81
2014-12-12,2.655,618.78,1222.59,2405.62
2014-12-15,2.6957,619.08,1193.23,2428.42
2014-12-16,2.7386,620.29,1197.01,2428.0
2014-12-17,2.7151,617.32,1189.71,2398.98
2014-12-18,2.6625,614.68,1198.57,2305.58
2014-12-19,2.6603,611.3,1195.74,2294.78
2014-12-22,2.6653,609.68,1176.44,2327.49
2014-12-23,2.6951,609.06,1176.57,2343.8
2014-12-24,2.6883,609.33,1173.8,2359.06
2014-12-26,2.6691,607.95,1196.0,2366.9
2014-12-29,2.7048,607.06,1183.29,2377.08
2014-12-30,2.6582,606.09,1200.55,2376.2
2015-01-02,2.6941,613.41,1188.39,2374.0
2015-01-05,2.7057,617.0,1204.86,2429.6
2015-01-06,2.7006,616.63,1218.58,2450.17
2015-01-07,2.6827,615.2,1211.41,2427.93
2015-01-08,2.6623,612.76,1208.79,2396.5
2015-01-09,2.6332,614.75,1223.25,2416.98
2015-01-12,2.6738,615.4,1233.31,2417.0
2015-01-13,2.6424,618.92,1230.64,2441.92
2015-01-14,2.6171,626.15,1228.72,2426.27
2015-01-15,2.6425,625.8,1262.75,2411.6
2015-01-16,2.6222,628.1,1280.45,2366.39
2015-01-19,2.6509,628.1,1275.65,2370.0
2015-01-20,2.6131,628.84,1295.32,2376.0
2015-01-21,2.601,628.04,1293.09,2376.03
2015-01-22,2.5744,624.3,1302.25,2371.25
2015-01-23,2.5799,625.6,1294.08,2389.49
2015-01-26,2.5837,624.1,1281.4,2389.74
2015-01-27,2.5728,623.15,1292.34,2370.38
2015-01-28,2.5765,623.91,1284.49,2363.49
2015-01-29,2.6039,627.6,1257.27,2412.0
2015-01-30,2.6836,634.76,1283.79,2440.11
2015-02-02,2.7272,630.4,1274.41,2407.51
2015-02-03,2.6951,627.89,1260.52,2358.0
2015-02-04,2.7416,626.78,1269.35,2391.57
2015-02-05,2.7454,624.1,1264.82,2377.4
2015-02-06,2.7817,626.9,1234.04,2380.05
2015-02-09,2.7706,623.83,1239.03,2366.01
2015-02-12,2.8234,622.71,1221.98,2389.1
2015-02-16,2.8121,621.52,1232.55,2390.5
2015-02-17,2.8121,620.31,1209.89,2416.29
2015-02-18,2.8393,621.79,1212.42,2430.14
2015-02-19,2.8668,617.75,1206.84,2445.54
2015-02-20,2.8689,616.01,1201.94,2457.24
2015-02-23,2.8787,622.82,1201.83,2499.86
2015-02-24,2.8286,620.52,1200.53,2485.99
2015-02-25,2.8691,618.79,1205.0,2484.06
2015-02-26,2.9064,617.89,1209.49,2490.8
2015-02-27,2.8389,617.65,1213.18,2499.8
2015-03-02,2.895,617.2,1206.83,2535.47
2015-03-03,2.9314,617.35,1203.74,2553.87
2015-03-04,2.9783,619.6,1200.34,2541.46
2015-03-05,3.0032,620.9,1198.4,2546.8
2015-03-06,3.0642,627.6,1167.29,2584.53
2015-03-09,3.1224,627.9,1167.21,2607.99
2015-03-10,3.1014,635.28,1161.84,2628.29
2015-03-11,3.1258,638.0,1155.31,2624.82
2015-03-12,3.1658,632.8,1153.73,2628.31
2015-03-13,3.2486,639.22,1158.48,2669.82
2015-03-16,3.2457,640.05,1154.81,2687.15
2015-03-17,3.2396,642.29,1149.57,2658.9
2015-03-18,3.2106,642.53,1167.61,2628.93
2015-03-19,3.292,640.08,1171.18,2629.7
2015-03-20,3.2308,633.0,1182.54,2572.81
2015-03-23,3.1324,624.34,1189.54,2561.5
2015-03-24,3.1396,622.11,1193.28,2511.75
2015-03-25,3.2012,619.89,1195.47,2541.5
2015-03-26,3.1825,621.88,1204.81,2562.5
2015-03-27,3.2499,623.06,1198.55,2558.25
2015-03-30,3.2293,626.97,1186.07,2575.9
2015-03-31,3.1974,625.29,1183.57,2599.9
2015-04-01,3.1657,617.73,1203.98,2581.0
2015-04-06,3.1262,611.6,1214.84,2534.0
2015-04-07,3.1274,609.7,1209.22,2509.5
2015-04-08,3.0491,612.25,1202.57,2490.1
2015-04-09,3.0578,616.1,1194.81,2498.0
2015-04-10,3.0753,620.23,1207.59,2509.0
2015-04-13,3.1212,616.47,1198.88,2558.5
2015-04-14,3.0634,614.72,1192.78,2556.21
2015-04-15,3.0287,616.8,1202.58,2508.15
2015-04-16,3.0205,611.91,1198.55,2482.18
2015-04-17,3.0408,612.79,1204.22,2499.73
2015-04-20,3.0328,615.81,1195.89,2485.1
2015-04-21,3.0353,615.8,1202.41,2470.6
2015-04-22,3.0111,619.2,1187.13,2490.09
2015-04-23,2.9706,616.7,1193.97,2468.27
2015-04-24,2.9512,612.9,1179.0,2453.75
2015-04-27,2.9169,609.45,1202.15,2412.41
2015-04-28,2.9367,605.29,1212.17,2398.6
2015-04-29,2.9608,608.36,1204.71,2379.0
2015-04-30,3.0144,611.9,1184.37,2382.6
2015-05-01,3.0598,611.79,1178.46,2391.5
2015-05-04,3.087,615.15,1188.33,2405.9
2015-05-05,3.0562,609.56,1193.34,2389.22
2015-05-06,3.0349,611.6,1192.24,2360.74
2015-05-07,3.0261,608.88,1184.51,2371.02
2015-05-08,2.9739,604.6,1188.39,2355.02
2015-05-11,3.0621,609.83,1183.97,2386.93
2015-05-12,3.0199,603.54,1193.94,2381.82
2015-05-13,3.0395,601.73,1215.75,2388.4
2015-05-14,2.9934,595.6,1221.14,2389.47
2015-05-15,2.9931,595.79,1224.8,2414.75
2015-05-18,3.005,599.68,1225.51,2433.0
2015-05-19,3.039,604.16,1207.86,2486.95
2015-05-20,3.0025,604.7,1209.8,2496.8
2015-05-21,3.0383,604.3,1204.86,2481.91
2015-05-22,3.0943,608.48,1206.21,2491.66
2015-05-25,3.0978,611.33,1206.6,2489.5
2015-05-26,3.1531,613.7,1187.3,2545.35
2015-05-27,3.1395,616.4,1188.09,2534.85
2015-05-28,3.1623,617.7,1188.4,2536.83
2015-05-29,3.1787,617.95,1190.58,2531.42
2015-06-01,3.1683,624.46,1189.2,2561.52
2015-06-02,3.1323,623.83,1193.01,2558.41
2015-06-03,3.1334,625.95,1185.17,2578.15
2015-06-04,3.1077,632.11,1176.89,2591.47
2015-06-05,3.1422,636.75,1171.94,2623.06
2015-06-08,3.1129,631.24,1174.07,2607.5
2015-06-09,3.0969,632.11,1176.8,2556.6
2015-06-10,3.1179,632.11,1186.06,2526.66
2015-06-11,3.0898,632.11,1182.01,2531.55
2015-06-12,3.1185,632.11,1181.63,2526.48
2015-06-15,3.1276,633.65,1186.43,2536.5
2015-06-16,3.0885,636.38,1182.07,2538.5
2015-06-17,3.0568,637.58,1185.55,2550.0
2015-06-18,3.0607,628.2,1201.94,2542.28
2015-06-19,3.0978,632.62,1200.27,2553.4
2015-06-22,3.0791,631.53,1185.98,2535.79
2015-06-23,3.0753,633.3,1178.63,2548.81
2015-06-24,3.0971,632.46,1175.4,2564.64
2015-06-25,3.1274,631.58,1173.17,2560.65
2015-06-26,3.1293,635.03,1175.52,2583.65
2015-06-30,3.103,639.15,1172.35,2606.59
2015-07-01,3.1492,638.93,1168.79,2639.65
2015-07-02,3.0967,634.83,1166.26,2632.38
2015-07-03,3.1341,636.54,1169.1,2636.9
2015-07-06,3.1376,641.3,1170.33,2669.45
2015-07-07,3.1863,649.38,1155.26,2691.25
2015-07-08,3.2353,652.15,1158.33,2683.6
2015-07-09,3.213,646.62,1159.43,2675.15
2015-07-10,3.1599,646.86,1163.74,2673.27
2015-07-13,3.1344,648.45,1157.98,2685.75
2015-07-14,3.1393,651.73,1156.06,2686.35
2015-07-15,3.1401,642.74,1149.45,2715.95
2015-07-16,3.1568,651.73,1145.39,2737.75
2015-07-17,3.1881,646.09,1134.14,2761.4
2015-07-21,3.1716,651.73,1101.25,2769.89
2015-07-22,3.2231,651.73,1094.24,2790.47
2015-07-23,3.2854,651.73,1090.7,2832.9
2015-07-24,3.3554,651.73,1099.11,2852.88
2015-07-27,3.3637,666.12,1093.98,2861.48
2015-07-28,3.3567,666.11,1095.48,2860.02
2015-07-29,3.3314,665.91,1096.85,2849.5
2015-07-30,3.3713,673.97,1088.76,2877.68
2015-07-31,3.4211,671.68,1095.8,2880.45
2015-08-03,3.4508,679.56,1086.79,2917.73
2015-08-04,3.4711,678.37,1087.7,2923.25
2015-08-05,3.4851,682.33,1085.03,2950.75
2015-08-06,3.5363,679.31,1089.55,2938.68
2015-08-07,3.5071,677.34,1094.15,2937.5
2015-08-10,3.4404,673.75,1104.51,2908.69
2015-08-11,3.4745,681.68,1108.95,2942.82
2015-08-12,3.4807,683.78,1124.47,2939.5
2015-08-13,3.5187,685.93,1115.1,2983.05
2015-08-14,3.482,684.45,1115.07,2993.0
2015-08-17,3.481,690.13,1117.7,2998.0
2015-08-18,3.4681,693.84,1117.71,3003.57
2015-08-19,3.4926,697.35,1133.88,3023.05
2015-08-20,3.4579,688.23,1152.2,3062.34
2015-08-21,3.4998,698.17,1160.77,3107.95
2015-08-24,3.5524,702.16,1155.11,3237.38
2015-08-25,3.6172,702.96,1140.49,3208.45
2015-08-26,3.5968,707.05,1125.26,3261.7
2015-08-27,3.5526,693.63,1125.0,3163.05
2015-08-28,3.5819,692.48,1133.6,3075.74
2015-08-31,3.6198,691.97,1134.93,3052.5
2015-09-01,3.6977,690.83,1140.27,3112.25
2015-09-02,3.7609,691.6,1134.05,3173.2
2015-09-03,3.7397,688.5,1125.46,3108.73
2015-09-04,3.843,692.35,1121.85,3126.07
2015-09-07,3.9029,695.06,1119.35,3160.13
2015-09-08,3.8203,690.9,1121.55,3114.12
2015-09-09,3.7792,689.09,1107.85,3113.02
2015-09-10,3.8499,685.22,1110.75,3051.0
2015-09-11,3.8735,688.13,1107.95,3043.0
2015-09-14,3.8156,688.21,1109.1,3027.85
2015-09-15,3.8625,685.25,1105.35,3023.45
2015-09-16,3.8286,677.22,1119.52,2966.29
2015-09-17,3.8986,679.14,1131.51,2980.0
2015-09-18,3.9446,692.02,1139.23,2985.0
2015-09-21,3.9851,684.76,1133.44,3009.52
2015-09-22,4.0504,697.37,1124.76,3072.32
2015-09-23,4.179,703.8,1130.3,3117.05
2015-09-24,3.937,698.83,1153.95,3107.0
2015-09-25,3.9765,701.56,1146.2,3073.98
2015-09-28,4.1106,705.15,1131.95,3121.08
2015-09-29,4.0608,703.33,1127.43,3111.04
2015-09-30,3.9471,696.2,1115.09,3087.42
2015-10-01,4.0098,696.49,1113.61,3062.52
2015-10-02,3.9325,689.3,1138.6,3018.8
2015-10-05,3.9115,683.77,1135.75,2961.98
2015-10-06,3.8548,680.63,1147.24,2913.71
2015-10-07,3.8857,679.4,1145.54,2899.82
2015-10-08,3.784,679.85,1139.01,2871.25
2015-10-09,3.7662,678.02,1156.53,2869.5
2015-10-12,3.8808,684.81,1163.85,2869.1
2015-10-13,3.8931,683.31,1168.84,2910.82
2015-10-14,3.8126,681.45,1184.13,2926.0
2015-10-15,3.7994,674.13,1183.1,2894.0
2015-10-16,3.9253,675.02,1177.3,2883.6
2015-10-19,3.8864,680.6,1170.79,2919.25
2015-10-20,3.9053,687.87,1176.04,2936.43
2015-10-21,3.9399,693.73,1167.18,2960.95
2015-10-22,3.907,689.48,1166.05,2904.11
2015-10-23,3.8771,686.78,1164.45,2916.4
2015-10-26,3.9067,686.06,1163.04,2928.0
2015-10-27,3.8884,688.65,1166.88,2948.95
2015-10-28,3.9048,686.2,1156.1,2919.2
2015-10-29,3.8489,688.75,1145.97,2915.65
2015-10-30,3.8568,691.6,1142.11,2896.7
2015-11-03,3.7694,688.63,1117.79,2798.08
2015-11-04,3.8009,691.43,1107.9,2837.0
2015-11-05,3.7802,694.75,1103.92,2858.93
2015-11-06,3.7692,699.54,1089.8,2891.4
2015-11-09,3.7993,702.75,1092.31,2925.95
2015-11-10,3.7476,700.23,1089.67,2942.1
2015-11-11,3.7609,698.4,1086.26,2942.0
2015-11-12,3.771,701.83,1085.2,3036.94
2015-11-13,3.8494,704.2,1083.91,3075.25
2015-11-16,3.819,713.13,1082.76,3076.16
2015-11-17,3.8138,711.4,1070.3,3078.5
2015-11-18,3.7648,714.81,1070.73,3103.6
2015-11-19,3.7177,709.99,1082.21,3073.99
2015-11-20,3.708,710.59,1078.01,3063.0
2015-11-23,3.7323,715.13,1069.18,3094.57
2015-11-24,3.699,710.88,1075.65,3068.77
2015-11-25,3.745,714.49,1071.12,3086.25
2015-11-26,3.743,712.66,1072.33,3095.5
2015-11-27,3.8467,711.6,1057.45,3106.43
2015-11-30,3.8685,711.01,1064.77,3146.25
2015-12-01,3.85,703.02,1069.29,3124.02
2015-12-02,3.8366,703.43,1053.7,3162.7
2015-12-03,3.7592,701.28,1062.11,3142.52
2015-12-04,3.7524,702.63,1086.44,3201.88
2015-12-07,3.768,706.5,1071.34,3306.28
2015-12-09,3.7502,703.74,1072.78,3284.55
2015-12-10,3.8134,703.85,1071.58,3247.77
2015-12-11,3.8739,708.95,1074.77,3332.5
2015-12-14,3.8733,712.03,1059.86,3351.05
2015-12-15,3.871,711.18,1061.22,3315.3
2015-12-16,3.8816,708.45,1072.32,3335.55
2015-12-17,3.8776,708.48,1051.1,3347.39
2015-12-18,3.9833,698.75,1066.25,3329.45
2015-12-21,4.0112,692.2,1078.4,3328.35
2015-12-22,3.9886,697.46,1072.43,3313.84
2015-12-23,3.9412,699.65,1070.5,3213.7
2015-12-24,3.942,700.75,1076.1,3189.8
2015-12-28,3.8594,707.81,1069.08,3174.25
2015-12-29,3.8649,708.98,1069.11,3169.5
2015-12-30,3.9582,707.8,1061.44,3175.52
2015-12-31,3.964,704.35,1061.1,3174.5
2016-01-04,4.0391,717.9,1074.61,3219.02
2016-01-05,4.0084,713.9,1077.68,3211.75
2016-01-06,4.0295,714.47,1093.67,3256.75
2016-01-07,4.0441,721.79,1108.97,3272.18
2016-01-08,4.0248,727.77,1104.15,3266.02
2016-01-11,4.0534,731.4,1094.2,3265.01
2016-01-12,4.028,731.29,1086.56,3275.29
2016-01-13,4.0152,726.39,1093.59,3254.94
2016-01-14,3.9997,725.53,1078.38,3231.2
2016-01-15,4.0483,731.19,1088.88,3302.34
2016-01-18,4.0333,730.12,1089.68,3301.15
2016-01-19,4.0643,725.66,1087.41,3310.0
2016-01-20,4.0975,729.1,1100.92,3395.85
2016-01-21,4.1548,724.84,1101.2,3318.93
2016-01-22,4.0934,715.81,1097.95,3307.5
2016-01-25,4.0892,720.75,1107.9,3398.5
2016-01-26,4.0514,717.68,1119.91,3365.7
2016-01-27,4.1104,714.83,1124.97,3355.68
2016-01-28,4.0695,710.12,1115.33,3281.75
2016-01-29,3.9991,711.71,1118.21,3284.55
2016-02-01,3.9646,712.07,1128.41,3327.5
2016-02-02,3.991,713.45,1129.01,3393.5
2016-02-03,3.896,706.99,1142.63,3375.14
2016-02-04,3.8899,697.38,1155.59,3319.7
2016-02-05,3.9066,704.81,1173.4,3333.49
2016-02-08,3.9744,709.69,1189.23,3369.43
2016-02-09,3.9744,712.35,1189.13,3393.52
2016-02-10,3.9295,712.85,1197.12,3391.75
2016-02-11,3.9925,713.75,1246.7,3440.0
2016-02-12,4.0017,705.9,1237.97,3382.75
2016-02-15,3.9973,701.36,1209.3,3383.0
2016-02-16,4.068,709.25,1200.44,3414.98
2016-02-17,3.9895,700.53,1208.5,3360.39
2016-02-18,4.0294,702.26,1230.87,3343.42
2016-02-19,4.0219,700.13,1226.8,3356.5
2016-02-22,3.9459,691.41,1208.63,3310.8
2016-02-23,3.9586,696.35,1226.85,3328.0
2016-02-24,3.9577,695.95,1228.75,3340.35
2016-02-25,3.9565,691.99,1232.91,3313.67
2016-02-26,4.0007,691.72,1223.46,3341.38
2016-02-29,4.0163,695.91,1238.67,3292.9
2016-03-01,3.9335,692.41,1232.15,3228.96
2016-03-02,3.8945,686.31,1239.98,3205.35
2016-03-03,3.7984,687.0,1264.25,3194.04
2016-03-04,3.7516,680.28,1258.95,3156.3
2016-03-07,3.785,679.1,1267.33,3114.5
2016-03-08,3.7545,682.48,1261.44,3207.25
