Date,Rate_BRL,Rate_CHI,Rate_COP
2012-03-26,1.8172,486.03,1760.5
2012-03-27,1.8215,486.03,1763.5
2012-03-28,1.8259,486.03,1773.12
2012-03-29,1.8214,486.03,1790.5
2012-03-30,1.8263,488.0,1787.21
2012-04-02,1.8325,488.09,1771.83
2012-04-03,1.8249,486.58,1766.83
2012-04-04,1.8263,486.58,1775.78
2012-04-09,1.818,487.68,1780.49
2012-04-10,1.8335,486.58,1792.62
2012-04-11,1.8358,486.58,1787.5
2012-04-12,1.8271,483.85,1788.5
2012-04-13,1.8376,486.58,1775.5
2012-04-16,1.8473,485.21,1776.5
2012-04-17,1.861,486.58,1766.12
2012-04-18,1.8786,486.58,1769.5
2012-04-19,1.8807,486.58,1774.5
2012-04-20,1.8726,486.58,1770.5
2012-04-23,1.881,489.0,1768.16
2012-04-24,1.8788,487.0,1768.5
2012-04-25,1.8797,486.8,1762.5
2012-04-26,1.8854,486.58,1762.5
2012-04-27,1.8878,486.58,1762.5
2012-04-30,1.9073,485.0,1765.28
2012-05-02,1.924,485.73,1759.5
2012-05-03,1.911,483.0,1755.5
2012-05-04,1.9276,481.0,1756.5
2012-05-07,1.9195,484.9,1752.08
2012-05-08,1.9403,484.0,1754.5
2012-05-09,1.9697,490.0,1766.2
2012-05-10,1.9532,496.78,1764.5
2012-05-11,1.9668,489.0,1760.62
2012-05-14,1.9959,491.15,1771.5
2012-05-15,2.0017,492.15,1786.5
2012-05-16,2.0009,496.78,1794.0
2012-05-17,2.009,496.78,1807.5
2012-05-18,2.0236,496.78,1805.5
2012-05-22,2.0906,496.78,1823.0
2012-05-23,2.031,496.78,1841.02
2012-05-24,2.0284,506.0,1840.14
2012-05-25,1.9845,511.54,1827.68
2012-05-28,1.9832,509.2,1827.5
2012-05-29,1.9926,512.0,1813.04
2012-05-30,2.016,514.0,1823.98
2012-05-31,2.0226,518.0,1824.94
2012-06-01,2.0401,523.25,1827.49
2012-06-04,2.0585,517.57,1816.5
2012-06-05,2.0247,513.09,1816.5
2012-06-06,2.0328,509.58,1792.0
2012-06-07,2.0501,502.0,1771.5
2012-06-08,2.0241,507.92,1775.01
2012-06-12,2.0688,507.92,1775.96
2012-06-13,2.0721,503.2,1782.4
2012-06-14,2.0563,500.0,1788.46
2012-06-15,2.0484,507.92,1781.19
2012-06-19,2.0281,497.15,1767.58
2012-06-20,2.0258,507.92,1770.5
2012-06-21,2.0563,507.92,1777.5
2012-06-22,2.0657,503.93,1787.63
2012-06-25,2.062,507.36,1800.33
2012-06-26,2.0761,507.92,1803.0
2012-06-27,2.0754,507.92,1796.25
2012-06-28,2.0765,510.0,1805.52
2012-06-29,2.0093,507.92,1780.83
2012-07-03,2.0155,495.0,1767.39
2012-07-04,2.0283,497.0,1767.14
2012-07-05,2.0194,491.06,1772.91
2012-07-06,2.0279,491.06,1781.41
2012-07-09,2.0323,498.23,1788.5
2012-07-10,2.0336,494.37,1786.5
2012-07-11,2.0367,491.06,1786.0
2012-07-12,2.0374,494.35,1786.5
2012-07-13,2.037,491.06,1773.14
2012-07-16,2.0349,491.06,1776.21
2012-07-17,2.0219,488.0,1778.0
2012-07-18,2.023,491.06,1774.97
2012-07-19,2.0122,486.1,1778.16
2012-07-23,2.0387,493.6,1786.7
2012-07-24,2.0477,491.06,1800.07
2012-07-25,2.0331,491.06,1795.98
2012-07-26,2.0213,486.3,1788.07
2012-07-27,2.0213,484.83,1791.5
2012-07-30,2.0404,483.85,1791.5
2012-07-31,2.0569,491.06,1789.99
2012-08-01,2.0445,482.0,1784.87
2012-08-02,2.0496,481.67,1787.84
2012-08-03,2.0285,481.67,1785.5
2012-08-06,2.0311,481.67,1786.01
2012-08-08,2.0206,481.67,1785.18
2012-08-09,2.0132,477.0,1788.0
2012-08-10,2.0153,481.67,1787.79
2012-08-13,2.0207,483.33,1793.5
2012-08-14,2.0267,481.67,1793.5
2012-08-15,2.0229,481.67,1819.5
2012-08-16,2.017,484.0,1816.28
2012-08-17,2.0155,484.34,1816.16
2012-08-21,2.016,481.67,1811.43
2012-08-22,2.0162,481.67,1809.07
2012-08-23,2.0236,480.0,1812.5
2012-08-24,2.027,481.67,1814.5
2012-08-27,2.0341,481.67,1822.5
2012-08-28,2.0428,481.67,1824.99
2012-08-29,2.0501,481.67,1828.5
2012-08-30,2.0486,481.0,1829.5
2012-08-31,2.0297,481.67,1822.07
2012-09-03,2.033,480.0,1820.48
2012-09-04,2.0429,474.26,1822.34
2012-09-05,2.0393,474.26,1806.79
2012-09-06,2.0285,474.26,1800.5
2012-09-07,2.027,475.0,1797.85
2012-09-10,2.0224,474.26,1796.0
2012-09-11,2.0164,474.26,1797.5
2012-09-12,2.0259,474.26,1802.5
2012-09-13,2.0205,474.26,1790.37
2012-09-14,2.0123,470.0,1793.5
2012-09-17,2.032,474.26,1801.5
2012-09-18,2.0234,474.26,1795.5
2012-09-19,2.0237,474.26,1798.5
2012-09-20,2.0214,474.26,1793.5
2012-09-21,2.0225,474.26,1797.5
2012-09-24,2.0265,474.26,1800.5
2012-09-25,2.0314,473.0,1796.5
2012-09-26,2.036,474.26,1795.12
2012-09-27,2.0289,474.26,1795.29
2012-09-28,2.0258,473.3,1800.5
2012-10-01,2.0268,476.62,1800.5
2012-10-02,2.0251,473.0,1798.5
2012-10-03,2.023,476.62,1802.5
2012-10-04,2.019,476.62,1792.28
2012-10-05,2.0306,476.62,1795.5
2012-10-08,2.0294,476.62,1793.02
2012-10-09,2.0337,476.62,1798.5
2012-10-10,2.0426,476.62,1799.5
2012-10-11,2.038,473.06,1798.5
2012-10-12,2.029,472.34,1797.5
2012-10-16,2.0339,472.65,1799.5
2012-10-17,2.0317,472.0,1799.5
2012-10-18,2.028,472.46,1796.5
2012-10-19,2.027,474.85,1798.5
2012-10-22,2.0246,477.37,1802.5
2012-10-23,2.0264,483.13,1816.0
2012-10-24,2.0258,476.62,1816.5
2012-10-25,2.025,478.75,1817.5
2012-10-26,2.0265,480.65,1826.5
2012-10-29,2.0321,482.0,1828.5
2012-10-30,2.0305,479.37,1827.76
2012-10-31,2.0299,481.02,1831.0
2012-11-01,2.03,478.81,1831.5
2012-11-02,2.074,480.82,1831.5
2012-11-06,2.032,479.3,1831.5
2012-11-07,2.0345,479.73,1811.31
2012-11-08,2.0405,477.41,1810.5
2012-11-09,2.0464,479.7,1815.5
2012-11-13,2.0584,483.8,1814.44
2012-11-14,2.0666,484.75,1820.5
2012-11-15,2.074,483.96,1814.5
2012-11-16,2.0847,484.79,1822.5
2012-11-19,2.0789,480.14,1818.5
2012-11-20,2.081,478.18,1816.5
2012-11-21,2.0984,477.94,1815.5
2012-11-22,2.1044,476.95,1817.5
2012-11-23,2.0816,478.79,1814.5
2012-11-26,2.0814,481.61,1824.5
2012-11-27,2.0838,481.26,1824.5
2012-11-28,2.0939,480.9,1823.5
2012-11-29,2.0987,479.15,1811.09
2012-11-30,2.136,480.76,1812.78
2012-12-03,2.1233,480.85,1808.37
2012-12-04,2.1199,479.67,1813.5
2012-12-05,2.0879,479.34,1811.5
2012-12-06,2.0771,477.13,1797.87
2012-12-07,2.075,476.65,1793.27
2012-12-10,2.077,474.85,1799.5
2012-12-11,2.0786,475.23,1796.59
2012-12-12,2.0719,474.34,1795.5
2012-12-13,2.0856,474.82,1793.82
2012-12-14,2.0861,473.93,1794.62
2012-12-17,2.0995,474.93,1794.62
2012-12-18,2.0889,474.42,1791.32
2012-12-19,2.0716,474.89,1791.5
2012-12-20,2.0695,474.95,1787.5
2012-12-21,2.0792,478.4,1787.5
2012-12-24,2.08,479.8,1772.5
2012-12-26,2.0492,479.18,1773.5
2012-12-27,2.0435,479.96,1772.5
2012-12-28,2.0428,479.47,1762.5
2013-01-02,2.0454,474.36,1758.5
2013-01-03,2.0457,472.42,1762.5
2013-01-04,2.0325,473.12,1768.0
2013-01-08,2.0408,472.25,1771.5
2013-01-09,2.0406,470.95,1767.5
2013-01-10,2.0288,470.78,1763.5
2013-01-11,2.0338,472.35,1760.88
2013-01-14,2.0315,473.78,1756.29
2013-01-15,2.0357,475.05,1766.7
2013-01-16,2.0423,474.97,1770.91
2013-01-17,2.0397,472.22,1763.74
2013-01-18,2.0414,471.59,1769.5
2013-01-21,2.0414,472.35,1766.33
2013-01-22,2.0428,470.78,1774.42
2013-01-23,2.0354,471.16,1779.23
2013-01-24,2.0301,470.2,1778.06
2013-01-25,2.031,472.06,1779.5
2013-01-28,1.9955,473.08,1776.74
2013-01-29,1.9857,471.68,1771.16
2013-01-30,1.9893,471.44,1777.5
2013-01-31,1.9916,471.2,1775.01
2013-02-01,1.988,471.46,1777.5
2013-02-04,1.9955,473.09,1784.66
2013-02-05,1.984,472.7,1786.32
2013-02-06,1.9913,472.69,1794.5
2013-02-07,1.9667,472.36,1789.85
2013-02-08,1.9718,472.19,1786.5
2013-02-11,1.9739,472.48,1784.5
2013-02-12,1.9739,471.67,1779.5
2013-02-13,1.9646,470.71,1779.72
2013-02-14,1.9573,470.76,1783.5
2013-02-15,1.9693,471.25,1786.5
2013-02-18,1.9633,471.85,1790.5
2013-02-19,1.9554,472.3,1791.5
2013-02-20,1.9621,472.67,1791.5
2013-02-21,1.9728,475.6,1798.5
2013-02-22,1.9726,473.7,1796.47
2013-02-25,1.9835,473.2,1809.76
2013-02-26,1.9822,473.4,1816.39
2013-02-27,1.9729,472.79,1814.5
2013-02-28,1.9775,472.88,1813.5
2013-03-01,1.98,474.57,1813.5
2013-03-04,1.9698,475.0,1814.5
2013-03-05,1.964,472.66,1809.5
2013-03-06,1.9703,472.92,1807.5
2013-03-07,1.9584,471.8,1803.5
2013-03-08,1.9439,471.98,1801.5
2013-03-11,1.9564,471.91,1801.5
2013-03-12,1.9646,471.49,1796.51
2013-03-13,1.9718,471.22,1798.5
2013-03-14,1.9717,471.06,1797.5
2013-03-15,1.9828,472.15,1798.5
2013-03-18,1.9829,471.85,1805.35
2013-03-19,1.9849,472.5,1811.5
2013-03-20,1.9898,473.2,1818.5
2013-03-21,2.0078,472.93,1819.5
2013-03-26,2.0169,472.47,1828.57
2013-04-01,2.0211,472.3,1822.5
2013-04-02,2.019,472.46,1809.8
2013-04-03,2.0248,472.39,1821.5
2013-04-04,2.0155,471.66,1827.5
2013-04-05,1.9854,470.0,1820.5
2013-04-08,1.9916,468.0,1817.5
2013-04-09,1.9813,467.23,1813.5
2013-04-10,1.9736,468.06,1819.5
2013-04-11,1.9748,468.75,1824.5
2013-04-12,1.9686,469.7,1825.5
2013-04-15,2.0021,472.32,1824.5
2013-04-16,1.9884,472.73,1833.5
2013-04-17,2.0006,474.2,1849.83
2013-04-18,2.019,475.75,1841.5
2013-04-19,2.0111,477.85,1835.5
2013-04-22,2.021,477.54,1839.0
2013-04-23,2.0238,478.8,1839.5
2013-04-24,2.0105,475.17,1834.5
2013-04-25,2.0015,472.0,1831.35
2013-04-26,1.9987,472.1,1831.97
2013-04-29,2.0075,471.44,1826.8
2013-04-30,2.0014,471.5,1823.93
2013-05-02,2.0088,472.38,1825.5
2013-05-03,2.0098,470.13,1833.5
2013-05-06,2.0093,469.43,1829.5
2013-05-07,2.0077,470.07,1827.5
2013-05-08,2.0055,471.22,1830.5
2013-05-09,2.014,472.22,1830.5
2013-05-10,2.0204,474.25,1834.5
2013-05-14,2.0208,477.88,1839.5
2013-05-15,2.0222,474.0,1844.5
2013-05-16,2.0268,480.0,1839.5
2013-05-17,2.0351,481.5,1841.5
2013-05-20,2.0399,484.93,1842.5
2013-05-21,2.0395,481.11,1846.5
2013-05-22,2.0495,484.3,1847.5
2013-05-23,2.0437,488.0,1864.5
2013-05-24,2.0517,481.11,1876.5
2013-05-27,2.0571,490.78,1887.0
2013-05-28,2.0749,491.25,1888.5
2013-05-29,2.1105,491.68,1892.5
2013-05-30,2.0393,497.0,1891.5
2013-05-31,2.1386,500.0,1906.5
2013-06-04,2.1251,498.5,1898.0
2013-06-05,2.1295,503.1,1902.5
2013-06-06,2.1298,505.78,1904.5
2013-06-07,2.132,501.4,1904.5
2013-06-11,2.1326,512.0,1904.5
2013-06-12,2.1558,504.54,1904.5
2013-06-13,2.1206,495.8,1890.64
2013-06-14,2.1529,493.82,1880.42
2013-06-17,2.1712,491.65,1887.5
2013-06-18,2.1821,504.54,1887.5
2013-06-19,2.2255,500.6,1896.96
2013-06-20,2.2575,514.15,1896.5
2013-06-21,2.2422,511.65,1937.5
2013-06-24,2.227,514.71,1941.5
2013-06-25,2.2137,507.27,1924.5
2013-06-26,2.1867,510.75,1931.5
2013-06-27,2.1989,504.17,1922.5
2013-06-28,2.2322,507.25,1925.5
2013-07-02,2.2548,506.25,1916.5
2013-07-03,2.2692,503.17,1911.36
2013-07-04,2.2491,506.25,1911.75
2013-07-05,2.2537,508.08,1915.5
2013-07-08,2.2638,507.25,1922.55
2013-07-09,2.2601,508.75,1920.5
2013-07-10,2.2645,508.9,1918.42
2013-07-11,2.2548,508.95,1907.6
2013-07-12,2.2674,506.75,1909.72
2013-07-15,2.2201,501.35,1886.98
2013-07-16,2.2537,506.42,1875.89
2013-07-17,2.2259,497.88,1866.61
2013-07-18,2.2275,500.39,1880.91
2013-07-19,2.2469,503.23,1883.17
2013-07-22,2.2327,506.75,1879.37
2013-07-23,2.2137,502.87,1880.49
2013-07-24,2.251,506.75,1886.49
2013-07-25,2.2426,506.75,1886.73
2013-07-26,2.2571,507.59,1884.07
2013-07-29,2.27,508.05,1885.69
2013-07-30,2.2832,515.29,1885.67
2013-07-31,2.2765,513.58,1892.96
2013-08-01,2.3044,515.4,1897.41
2013-08-02,2.2874,514.75,1886.73
2013-08-05,2.3061,513.66,1879.98
2013-08-06,2.2992,514.8,1878.13
2013-08-08,2.2846,508.29,1873.24
2013-08-09,2.2716,510.75,1872.5
2013-08-12,2.2878,507.21,1873.5
2013-08-13,2.3147,510.51,1880.27
2013-08-14,2.3247,508.23,1889.5
2013-08-15,2.3406,512.16,1902.5
2013-08-16,2.3924,512.78,1901.5
2013-08-20,2.3934,514.25,1921.95
2013-08-21,2.4549,517.15,1926.5
2013-08-22,2.4361,512.16,1918.5
2013-08-23,2.3488,510.33,1915.5
2013-08-26,2.3788,512.73,1916.5
2013-08-27,2.3721,514.6,1938.5
2013-08-28,2.3459,512.68,1939.5
2013-08-29,2.3593,510.46,1941.5
2013-08-30,2.3855,510.33,1941.5
2013-09-02,2.3773,509.6,1935.5
2013-09-03,2.3589,510.07,1946.5
2013-09-04,2.3599,509.12,1940.5
2013-09-05,2.3246,508.95,1936.57
2013-09-06,2.3065,511.05,1940.28
2013-09-09,2.276,507.96,1943.5
2013-09-10,2.2831,506.13,1936.5
2013-09-11,2.2768,506.53,1936.5
2013-09-12,2.2744,505.25,1919.5
2013-09-13,2.2801,505.25,1923.5
2013-09-16,2.2844,504.25,1922.5
2013-09-17,2.2562,505.75,1914.5
2013-09-18,2.1858,505.88,1916.5
2013-09-19,2.2018,505.88,1883.5
2013-09-20,2.2104,505.88,1896.5
2013-09-23,2.1983,506.75,1891.5
2013-09-24,2.2011,497.58,1890.5
2013-09-25,2.2324,502.25,1893.5
2013-09-26,2.2455,501.11,1895.86
2013-09-27,2.2517,503.46,1913.5
2013-09-30,2.2169,504.76,1906.5
2013-10-01,2.2158,504.21,1891.5
2013-10-02,2.1915,501.42,1884.95
2013-10-03,2.2076,502.82,1888.5
2013-10-04,2.2119,499.4,1886.5
2013-10-07,2.2047,500.35,1887.5
2013-10-08,2.2112,500.3,1889.5
2013-10-09,2.2067,501.75,1891.5
2013-10-10,2.1803,497.04,1886.5
2013-10-11,2.1756,497.96,1880.5
2013-10-15,2.178,498.82,1882.5
2013-10-16,2.1803,499.45,1884.5
2013-10-17,2.1527,493.98,1878.5
2013-10-18,2.1691,496.79,1881.5
2013-10-21,2.1751,502.05,1885.5
2013-10-22,2.1724,499.53,1884.5
2013-10-23,2.1906,502.95,1882.5
2013-10-24,2.2035,503.64,1881.5
2013-10-25,2.1878,505.7,1880.57
2013-10-28,2.1787,507.08,1879.8
2013-10-29,2.185,508.83,1881.34
2013-10-30,2.1902,507.08,1883.5
2013-10-31,2.2399,501.48,1886.18
2013-11-01,2.2532,521.42,1890.5
2013-11-05,2.2891,515.73,1911.11
2013-11-06,2.2885,515.26,1911.76
2013-11-07,2.3062,517.35,1918.5
2013-11-08,2.3127,517.65,1921.5
2013-11-12,2.3324,523.05,1934.5
2013-11-13,2.3347,520.45,1930.45
2013-11-14,2.3144,518.98,1928.76
2013-11-15,2.2989,522.25,1918.11
2013-11-18,2.2641,517.59,1917.5
2013-11-19,2.271,519.74,1919.5
2013-11-20,2.267,524.25,1928.2
2013-11-21,2.305,522.32,1916.7
2013-11-22,2.2793,519.7,1918.38
2013-11-25,2.2839,520.98,1925.5
2013-11-26,2.2946,522.13,1926.5
2013-11-27,2.3305,526.88,1927.5
2013-11-28,2.3175,529.02,1924.68
2013-11-29,2.3361,532.29,1931.7
2013-12-02,2.3533,532.89,1931.63
2013-12-03,2.3687,534.17,1939.04
2013-12-04,2.3901,535.1,1949.5
2013-12-05,2.3567,529.76,1949.5
2013-12-06,2.3317,535.1,1932.6
2013-12-09,2.3179,529.43,1933.5
2013-12-10,2.3066,531.7,1932.42
2013-12-11,2.342,533.35,1932.5
2013-12-12,2.3344,532.91,1933.5
2013-12-13,2.3299,529.89,1931.5
2013-12-16,2.3287,527.41,1935.53
2013-12-17,2.319,531.25,1941.5
2013-12-18,2.3312,531.25,1943.5
2013-12-19,2.3571,530.95,1939.5
2013-12-20,2.3877,530.95,1931.5
2013-12-23,2.3572,527.57,1934.83
2013-12-24,2.3598,531.85,1943.36
2013-12-26,2.3536,531.85,1918.5
2013-12-27,2.3383,528.85,1944.69
2013-12-30,2.3592,528.85,1943.73
2014-01-02,2.3877,529.75,1942.0
2014-01-03,2.3764,530.75,1937.5
2014-01-07,2.3725,532.85,1937.5
2014-01-08,2.3967,532.85,1934.5
2014-01-09,2.3905,536.05,1932.5
2014-01-10,2.3585,536.05,1924.5
2014-01-13,2.3573,532.75,1926.5
2014-01-14,2.3502,528.1,1935.5
2014-01-15,2.3597,529.36,1941.5
2014-01-16,2.3614,533.05,1949.5
2014-01-17,2.3426,539.42,1949.5
2014-01-20,2.3437,544.55,1971.5
2014-01-21,2.3603,544.43,1971.5
2014-01-22,2.3731,542.33,1988.5
2014-01-23,2.3997,549.16,1988.5
2014-01-24,2.3976,550.63,1997.5
2014-01-27,2.4228,549.76,1996.35
2014-01-28,2.4215,545.86,1995.48
2014-01-29,2.4374,549.13,2011.5
2014-01-30,2.4088,547.31,2011.5
2014-01-31,2.4128,555.85,2015.31
2014-02-03,2.4402,560.29,2015.5
2014-02-04,2.4054,558.13,2040.5
2014-02-05,2.4023,559.55,2047.5
2014-02-06,2.3818,552.26,2044.5
2014-02-07,2.3793,555.45,2047.5
2014-02-10,2.4101,555.58,2048.5
2014-02-11,2.4005,554.09,2040.95
2014-02-12,2.426,551.08,2030.5
2014-02-13,2.3937,550.75,2029.5
2014-02-14,2.3889,547.23,2025.5
2014-02-17,2.3901,546.89,2017.5
2014-02-18,2.3959,547.76,2015.5
2014-02-19,2.3938,552.63,2028.5
2014-02-20,2.37,555.58,2043.5
2014-02-21,2.3457,554.78,2044.5
2014-02-24,2.3412,554.43,2042.5
2014-02-25,2.3412,555.97,2040.27
2014-02-26,2.3489,560.47,2053.67
2014-02-27,2.3191,561.98,2052.5
2014-02-28,2.3435,558.71,2044.96
2014-03-03,2.3251,560.91,2053.5
2014-03-04,2.3251,559.81,2048.5
2014-03-05,2.3186,562.67,2042.5
2014-03-06,2.3238,558.55,2040.5
2014-03-07,2.341,566.14,2037.5
2014-03-10,2.3506,569.91,2042.5
2014-03-11,2.3639,574.36,2045.5
2014-03-12,2.3556,572.34,2045.5
2014-03-13,2.3637,572.53,2047.5
2014-03-14,2.3467,571.78,2041.5
2014-03-17,2.3491,570.45,2033.5
2014-03-18,2.334,569.08,2031.5
2014-03-19,2.3483,572.05,2030.5
2014-03-21,2.325,565.55,1994.5
2014-03-25,2.3113,565.55,1994.5
2014-03-26,2.3028,553.86,1972.5
2014-03-27,2.2588,551.83,1965.5
2014-03-28,2.2614,550.2,1962.43
2014-03-31,2.272,549.47,1970.21
2014-04-01,2.2609,550.67,1971.5
2014-04-02,2.2688,553.36,1963.5
2014-04-03,2.2794,557.21,1966.5
2014-04-04,2.2358,555.48,1967.5
2014-04-07,2.2189,552.07,1932.22
2014-04-08,2.2017,545.43,1932.39
2014-04-09,2.1869,550.08,1927.5
2014-04-10,2.207,544.06,1927.5
2014-04-11,2.2186,549.75,1927.5
2014-04-14,2.2136,549.58,1925.5
2014-04-15,2.2325,556.03,1934.5
2014-04-16,2.2434,557.22,1926.58
2014-04-21,2.2304,557.92,1928.5
2014-04-22,2.2377,562.26,1918.5
2014-04-23,2.2219,562.88,1932.5
2014-04-24,2.2141,559.76,1937.5
2014-04-25,2.2441,560.45,1942.5
2014-04-28,2.2234,559.57,1935.08
2014-04-29,2.2363,561.3,1933.5
2014-04-30,2.2327,564.91,1936.5
2014-05-02,2.222,563.3,1936.5
2014-05-06,2.2295,566.78,1918.0
2014-05-07,2.2166,565.2,1910.5
2014-05-08,2.2152,553.7,1910.5
2014-05-09,2.2127,555.58,1903.5
2014-05-12,2.2143,552.11,1915.5
2014-05-13,2.2149,548.43,1923.5
2014-05-14,2.2021,550.76,1921.5
2014-05-15,2.2188,553.01,1924.52
2014-05-16,2.2152,550.68,1922.63
2014-05-19,2.207,547.58,1919.5
2014-05-20,2.2158,552.58,1919.5
2014-05-21,2.2072,554.08,1907.05
2014-05-22,2.221,551.41,1905.5
2014-05-23,2.2233,553.86,1909.5
2014-05-26,2.2243,554.35,1909.5
2014-05-27,2.2379,555.45,1915.5
2014-05-28,2.2325,551.11,1907.5
2014-05-29,2.2241,548.97,1902.87
2014-05-30,2.2413,552.75,1906.5
2014-06-03,2.2807,552.75,1899.5
2014-06-04,2.2784,553.17,1898.5
2014-06-05,2.2616,551.73,1891.5
2014-06-06,2.2471,549.68,1884.5
2014-06-09,2.2288,550.02,1884.5
2014-06-10,2.222,554.2,1882.5
2014-06-11,2.2336,554.83,1882.5
2014-06-12,2.236,554.43,1874.5
2014-06-13,2.2243,555.8,1880.5
2014-06-16,2.2355,557.75,1886.44
2014-06-17,2.262,560.03,1889.5
2014-06-19,2.2352,556.93,1882.5
2014-06-20,2.2301,556.08,1883.5
2014-06-24,2.2248,551.79,1884.5
2014-06-25,2.2078,550.3,1890.5
2014-06-26,2.1967,549.63,1884.5
2014-06-27,2.1937,551.63,1879.5
2014-07-01,2.2018,552.45,1880.5
2014-07-03,2.2102,548.66,1843.5
2014-07-04,2.221,549.38,1846.5
2014-07-07,2.2257,554.75,1853.5
2014-07-08,2.212,553.29,1854.5
2014-07-09,2.213,553.34,1856.09
2014-07-10,2.2214,552.95,1853.76
2014-07-11,2.2208,554.32,1858.5
2014-07-14,2.2107,553.68,1856.5
2014-07-15,2.2191,557.51,1868.5
2014-07-16,2.2237,559.81,1867.5
2014-07-17,2.2582,564.54,1874.5
2014-07-18,2.2269,567.61,1868.5
2014-07-21,2.2209,564.57,1868.5
2014-07-22,2.2129,564.65,1856.5
2014-07-23,2.2194,563.57,1846.5
2014-07-24,2.2223,563.83,1846.5
2014-07-25,2.2303,563.1,1849.5
2014-07-28,2.2225,563.66,1850.0
2014-07-29,2.2315,565.68,1855.4
2014-07-30,2.2456,572.35,1859.5
2014-07-31,2.2638,572.03,1876.5
2014-08-01,2.2573,573.52,1876.5
2014-08-04,2.259,571.53,1884.0
2014-08-05,2.2815,577.03,1892.5
2014-08-06,2.2728,577.28,1885.5
2014-08-08,2.2834,575.68,1891.5
2014-08-12,2.2766,576.13,1877.5
2014-08-13,2.2817,579.85,1882.5
2014-08-14,2.2665,579.85,1881.5
2014-08-15,2.2599,581.23,1884.5
2014-08-19,2.2467,580.66,1900.8
2014-08-20,2.262,584.41,1916.5
2014-08-21,2.2689,581.96,1918.5
2014-08-22,2.2778,582.96,1923.5
2014-08-25,2.2885,583.1,1935.5
2014-08-26,2.2615,586.21,1931.0
2014-08-27,2.247,590.18,1927.89
2014-08-28,2.2421,593.51,1923.91
2014-08-29,2.2362,587.13,1920.5
2014-09-01,2.2461,591.28,1918.06
2014-09-02,2.2435,589.21,1931.5
2014-09-03,2.235,588.61,1922.6
2014-09-04,2.2431,593.24,1932.42
2014-09-05,2.2432,585.13,1932.41
2014-09-08,2.2675,592.25,1944.15
2014-09-09,2.2846,593.75,1967.5
2014-09-10,2.2887,592.25,1974.5
2014-09-11,2.2978,592.25,1979.38
2014-09-12,2.3387,592.25,1996.16
2014-09-15,2.3427,595.55,1992.5
2014-09-16,2.332,596.85,1971.36
2014-09-17,2.3565,597.45,1972.13
2014-09-18,2.3647,595.04,1968.38
2014-09-19,2.3679,595.04,1969.41
2014-09-22,2.3978,601.75,1992.77
2014-09-23,2.4126,602.95,1996.06
2014-09-24,2.3835,598.34,2007.63
2014-09-25,2.4283,598.33,2015.8
2014-09-26,2.4203,598.66,2016.89
2014-09-29,2.4477,602.38,2026.08
2014-09-30,2.4461,598.32,2024.83
2014-10-01,2.481,597.7,2026.8
2014-10-02,2.495,596.96,2012.79
2014-10-03,2.459,597.63,2027.42
2014-10-06,2.4263,603.75,2028.9
2014-10-07,2.3965,603.75,2027.82
2014-10-08,2.3774,595.99,2047.43
2014-10-09,2.3986,592.99,2044.75
2014-10-10,2.429,592.15,2049.59
2014-10-13,2.3943,588.75,2046.5
2014-10-14,2.4003,588.02,2048.23
2014-10-15,2.4525,587.68,2068.12
2014-10-16,2.4728,590.6,2068.75
2014-10-17,2.4354,586.52,2063.8
2014-10-20,2.4649,585.7,2063.5
2014-10-21,2.4823,582.85,2043.8
2014-10-22,2.4872,584.82,2052.92
2014-10-23,2.5,584.0,2055.85
2014-10-24,2.4787,584.3,2066.0
2014-10-27,2.5213,584.59,2068.02
2014-10-28,2.4605,578.94,2055.51
2014-10-29,2.462,575.22,2045.33
2014-10-30,2.404,577.07,2050.15
2014-10-31,2.4779,578.06,2057.75
2014-11-03,2.4955,582.59,2063.8
2014-11-04,2.4955,586.04,2076.1
2014-11-05,2.5079,589.46,2074.96
2014-11-06,2.5698,591.48,2099.1
2014-11-07,2.5645,587.85,2099.03
2014-11-10,2.5525,586.91,2107.89
2014-11-11,2.5563,591.19,2106.0
2014-11-12,2.568,593.83,2122.54
2014-11-13,2.5887,594.02,2146.73
2014-11-14,2.6015,594.9,2157.81
2014-11-17,2.6088,595.37,2159.38
2014-11-18,2.5827,598.2,2149.93
2014-11-19,2.5708,600.9,2159.59
2014-11-20,2.572,599.09,2156.42
2014-11-21,2.5159,594.53,2146.25
2014-11-24,2.5464,595.63,2160.0
2014-11-25,2.5302,598.87,2156.3
2014-11-26,2.5012,599.08,2162.95
2014-11-27,2.5312,601.04,2162.5
2014-12-02,2.5693,614.0,2296.59
2014-12-03,2.5534,610.3,2286.8
2014-12-04,2.5912,608.52,2279.0
2014-12-05,2.5876,611.88,2318.0
2014-12-09,2.5955,613.8,2317.5
2014-12-10,2.6166,615.8,2397.0
2014-12-11,2.65,615.88,2407.81
2014-12-12,2.655,618.78,2405.62
2014-12-15,2.6957,619.08,2428.42
2014-12-16,2.7386,620.29,2428.0
2014-12-17,2.7151,617.32,2398.98
2014-12-18,2.6625,614.68,2305.58
2014-12-19,2.6603,611.3,2294.78
2014-12-22,2.6653,609.68,2327.49
2014-12-23,2.6951,609.06,2343.8
2014-12-24,2.6883,609.33,2359.06
2014-12-26,2.6691,607.95,2366.9
2014-12-29,2.7048,607.06,2377.08
2014-12-30,2.6582,606.09,2376.2
2015-01-02,2.6941,613.41,2374.0
